hotel_id,place_id,name_checked,address_checked,phone,city,district,loc_id,business_status,opening_hours,cat_id,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
ht0070,ChIJNzb3tgEDaDQRKRpwGvbQ99Y,PIG HOUSE豬窩寵物貓狗美容旅館-土城旗艦店,236台灣新北市土城區明峰街6巷35號1樓,222624132.0,新北市,土城區,NTP013,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest']",5.0,228.0,121.465945,24.9853832,https://maps.google.com/?cid=15490079198788196905,https://www.pighousedogcat.com.tw/,2025-08-09
ht0071,ChIJQapsaTipQjQR_0cLJsG4OZw,東森寵物 土城中華店,236台灣新北市土城區中華路一段235號,222617333.0,新北市,土城區,NTP013,OPERATIONAL,84.0,3,"['establishment', 'pet_store', 'point_of_interest', 'shopping_mall', 'store']",4.4,814.0,121.4416139,24.9827731,https://maps.google.com/?cid=11257231883295737855,https://www.etipets.com/,2025-09-17
ht0072,ChIJZWFETfcBaDQRAKYe9ESfijw,得意寵物用品店,231台灣新北市新店區北新路二段187號1樓,229150915.0,新北市,新店區,NTP006,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest', 'store']",4.5,41.0,121.5425636,24.9776292,https://maps.google.com/?cid=4362474307563988480,,2020-07-31
ht0073,ChIJ5Wq534kBaDQRBbIYo1qhmzc,Paws Fun 住好玩,"No. 14-1號, 環河路新店區新北市台灣 231",289123012.0,新北市,新店區,NTP006,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest']",4.7,238.0,121.537912,24.961838,https://maps.google.com/?cid=4006973704131621381,https://www.facebook.com/Paws-Fun-1656025157995613/?fref=ts,2025-02-04
ht0074,ChIJ88iuiroBaDQRFOki1HS-3KM,喵的地球總部(原貓天地),231台灣新北市新店區寶慶街81號,229180988.0,新北市,新店區,NTP006,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'spa', 'store']",5.0,57.0,121.5412427,24.9865824,https://maps.google.com/?cid=11807521732043139348,https://www.facebook.com/catwonderland81/,2025-02-13
ht0075,ChIJ_8P8-BQDaDQRlA9UYkardrQ,派特屋寵物生活館,231台灣新北市新店區如意街1巷8號1樓,222151210.0,新北市,新店區,NTP006,OPERATIONAL,72.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,10.0,121.4960289,24.9493612,https://maps.google.com/?cid=13003769292864622484,,2021-12-06
ht0076,ChIJ8dgqKIoBaDQR1yE7mOG9FrU,瑞奇馬汀寵物,231台灣新北市新店區北新路一段123號,229180983.0,新北市,新店區,NTP006,OPERATIONAL,55.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.6,142.0,121.5393277,24.9626791,https://maps.google.com/?cid=13048825746971894231,https://stork.pet/story/rickymartinpet/,2024-07-31
ht0077,ChIJMbO99vkBaDQR0HHpm0jcMD8,咪妮寵物用品店,231台灣新北市新店區中興路三段170號,289111336.0,新北市,新店區,NTP006,OPERATIONAL,57.0,3,"['establishment', 'point_of_interest', 'store']",4.4,61.0,121.54438,24.981034,https://maps.google.com/?cid=4553381427683094992,,2023-05-16
ht0078,ChIJ13VK7b0BaDQRrN1sAt5dXoc,毛嶼 Pets wonderland,231台灣新北市新店區中興路二段221號1樓,908802202.0,新北市,新店區,NTP006,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,17.0,121.547974,24.97439,https://maps.google.com/?cid=9754337051035884972,https://taplink.cc/mao.yu,2025-10-03
ht0079,ChIJd_nLk_kBaDQR1bsE0BPz_eg,金吉利寵物精品店 (北新店),231台灣新北市新店區北新路三段37號,229130031.0,新北市,新店區,NTP006,OPERATIONAL,70.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,277.0,121.5417926,24.9802392,https://maps.google.com/?cid=16788842252326976469,https://www.facebook.com/1609417959084995,2024-12-09
ht0080,ChIJlSS8rq8BaDQRUMiyvfT9TZ0,四葉草貓舍(預約制),231053台灣新北市新店區長春路43巷58號,913802098.0,新北市,新店區,NTP006,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest']",5.0,30.0,121.5503425,24.959006,https://maps.google.com/?cid=11334995064757864528,https://facebook.com/share/15q16udteT/?mibextid=wwXlfr,2025-10-26
ht0081,ChIJE4zB1h8CaDQRZfNVco2_jdQ,Poodle Bear 布逗熊寵物店,231台灣新北市新店區三民路32號,229170076.0,新北市,新店區,NTP006,OPERATIONAL,66.0,3,"['establishment', 'point_of_interest', 'store']",4.7,64.0,121.5367448,24.9713806,https://maps.google.com/?cid=15316108521986454373,https://www.facebook.com/poodlebeargrooming?ref=bookmarks,2024-02-18
ht0082,ChIJUf1k5RwCaDQRPrKIPPO-Mik,宏亞寵物沙龍,231台灣新北市新店區中央路5號,222180505.0,新北市,新店區,NTP006,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest', 'store']",4.2,30.0,121.5336712,24.9785644,https://maps.google.com/?cid=2968645056292500030,https://www.facebook.com/hoyapetsalon/,2024-08-06
ht0083,ChIJZ6Fpku2nQjQRIU6N__SmQZ0,頭等艙寵物生活館,242台灣新北市新莊區後港一路76巷12弄2號,916331158.0,新北市,新莊區,NTP005,OPERATIONAL,42.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.4,19.0,121.4272033,25.0258753,https://maps.google.com/?cid=11331521708630560289,,2021-10-31
ht0084,ChIJ41JF-_SpQjQRjKDF0Y_nxCs,毛澡堂寵物沙龍(LINE ID:29929777),242台灣新北市新莊區公園路27號,229929777.0,新北市,新莊區,NTP005,OPERATIONAL,47.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,132.0,121.4527618,25.0402012,https://maps.google.com/?cid=3153900243951919244,https://m.facebook.com/HairBathPet/,2023-08-05
ht0085,ChIJYUrOs4qpQjQRG0oVkAGe0Iw,維拉薇菈寵物旅館,242台灣新北市新莊區幸福東路115號,229908900.0,新北市,新莊區,NTP005,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest']",4.7,107.0,121.4614524,25.0491417,https://maps.google.com/?cid=10146783690015197723,https://www.facebook.com/villavillapethotel/?modal=admin_todo_tour,2024-09-20
ht0086,ChIJJSIbB5epQjQRDF2YwjXvitc,東森寵物 新莊中正店,104台灣新北市新庄区中正路102號242,222760002.0,新北市,新莊區,NTP005,OPERATIONAL,84.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,545.0,121.4545436,25.0367513,https://maps.google.com/?cid=15531489279117647116,http://www.etipets.com/,2025-05-10
ht0087,ChIJafe9zwSpQjQRY3Yl2Jgqc4I,小米毛澡堂/皮膚養護/貓咪美容/寵物住宿,24247台灣新北市新莊區中港路406巷2號,229960060.0,新北市,新莊區,NTP005,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,118.0,121.4524207,25.0500135,https://maps.google.com/?cid=9399903683202086499,,2023-09-23
ht0088,ChIJZw9DSNqnQjQRm4ni4OULc5g,帕菲犬貓園,242058台灣新北市新莊區新北大道七段726號,980742197.0,新北市,新莊區,NTP005,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.3,65.0,121.4124638,25.0259691,https://maps.google.com/?cid=10985136998035130779,https://www.instagram.com/pufiipet?igsh=MTVwcWhyMW1uZ2lnag==,2025-03-28
ht0089,ChIJ5Rlxb_kdaDQR2reqNNJ3s2g,極光森林緬因貓,242台灣新北市新莊區新崑路109號,,新北市,新莊區,NTP005,OPERATIONAL,49.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,21.0,121.4320958,24.9996553,https://maps.google.com/?cid=7544505545486153690,https://auroraforestmainecoon.blogspot.com/p/abou-us.html?m=1,2025-04-28
ht0090,ChIJ7zPwwWWpQjQR60nysCKjun0,好好寵物旅館,24251台灣新北市新莊區中央路108號,285216883.0,新北市,新莊區,NTP005,OPERATIONAL,91.0,3,"['establishment', 'point_of_interest']",4.9,163.0,121.4568751,25.0591243,https://maps.google.com/?cid=9059732969802058219,https://instagram.com/haohaopet?utm_medium=copy_link,2025-06-10
ht0091,ChIJ0bL3IIWpQjQRzPm1weUegD4,溜溜貓屋་培育布偶貓、短腿貓 、金吉拉་合法貓舍｜附設貓旅館（全預約制）,242台灣新北市新莊區福壽街142巷15號,,新北市,新莊區,NTP005,OPERATIONAL,56.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.8,88.0,121.458646,25.051991,https://maps.google.com/?cid=4503633599516768716,,2023-05-13
ht0092,ChIJxVET2YynQjQRyYYdJNPpxrM,萌萌狗洗澎澎,242台灣新北市新莊區萬安街3號,222022306.0,新北市,新莊區,NTP005,OPERATIONAL,36.0,3,"['establishment', 'point_of_interest']",4.5,72.0,121.4217095,25.0249522,https://maps.google.com/?cid=12954298471231096521,,2023-07-14
ht0093,ChIJ0U0ESJWpQjQRGE570U-fiwg,毛寵舒室,242台灣新北市新莊區福德一街76號,285211343.0,新北市,新莊區,NTP005,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest', 'store']",4.9,74.0,121.4614532,25.0562582,https://maps.google.com/?cid=615760939231956504,http://www.petscomfortzone.tw/,2021-09-21
ht0094,ChIJtQyCm4upQjQR8JNhhdnzQR0,萌寵生活館,242台灣新北市新莊區昌隆街58巷1弄1號,979719568.0,新北市,新莊區,NTP005,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,40.0,121.4549656,25.0504641,https://maps.google.com/?cid=2108234216157320176,,2024-10-15
ht0095,ChIJ13ahBwWnQjQRaG9OBkFDSwE,邁斯電能有限公司,24262台灣新北市新莊區新樹路315巷11號,282019957.0,新北市,新莊區,NTP005,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",5.0,1.0,121.4340965,25.0192658,https://maps.google.com/?cid=93242163848965992,,2022-02-23
ht0096,ChIJdzz5MYmpQjQRHTWx0hdt8sA,雀而喜貓舍（Chelsie cattery 預約制）,242台灣新北市新莊區銘德街27號,979920278.0,新北市,新莊區,NTP005,OPERATIONAL,35.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,7.0,121.458605,25.0436788,https://maps.google.com/?cid=13903294948732646685,https://instagram.com/chelsie_cattery?igshid=OGQ5ZDc2ODk2ZA==,2024-03-03
ht0097,ChIJd6SdRH-oQjQR47i704zW0TU,聊聊貓旅館,242台灣新北市新莊區中和街155巷30號1樓,987637683.0,新北市,新莊區,NTP005,OPERATIONAL,49.0,3,"['establishment', 'point_of_interest']",4.9,51.0,121.446408,25.049797,https://maps.google.com/?cid=3878116654478768355,,2023-10-31
ht0098,ChIJBWPBb9WnQjQRDqnS-7YfGtY,福氣寵物店,242台灣新北市新莊區中平路334號,229921121.0,新北市,新莊區,NTP005,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,27.0,121.4447999,25.0525396,https://maps.google.com/?cid=15427678344280451342,https://www.facebook.com/100063981105342/posts/pfbid02Zxa6EAyF44zj8mrYyS7XihBiPCRxfy1wwSCWs7nLSWNrsceK7QEgVx9NG7Upjn7l/,2020-08-11
ht0099,ChIJldVk-P6oQjQRrY1GfxtnJ28,宜加寵物生活館_中正店,242台灣新北市新莊區中正路380號,289917700.0,新北市,新莊區,NTP005,OPERATIONAL,62.0,3,"['establishment', 'point_of_interest', 'store']",4.1,72.0,121.4430132,25.0342055,https://maps.google.com/?cid=8009483830098824621,,2021-11-07
ht0100,ChIJldd_Vw2nQjQRUggMaMTpfHs,波比寵物美容SPA館,24243台灣新北市新莊區民安西路139巷2號1樓,222038068.0,新北市,新莊區,NTP005,OPERATIONAL,66.5,3,"['establishment', 'point_of_interest']",5.0,139.0,121.4270744,25.0169566,https://maps.google.com/?cid=8898243993545738322,https://www.facebook.com/people/%E6%B3%A2%E6%AF%94%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9spa%E9%A4%A8/100089273251124/,2023-12-15
ht0101,ChIJn0D6K56pQjQROO9eURapnLk,酷妮家寵物美容spa館,242台灣新北市新莊區中興街26號,222760402.0,新北市,新莊區,NTP005,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest']",5.0,190.0,121.4492359,25.0364964,https://maps.google.com/?cid=13374750906703081272,,2025-10-12
ht0102,ChIJG7P_i_unQjQRSKWq1PruIQI,嘟嘟好遇見你寵物生活館-特寵業字第A1080791號,242台灣新北市新莊區民安西路78巷4號,979527097.0,新北市,新莊區,NTP005,OPERATIONAL,70.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,146.0,121.4268375,25.0199517,https://maps.google.com/?cid=153666623384495432,https://www.duduhau.com/,2024-10-31
ht0103,ChIJFejcEX2oQjQRf3CMtC3iTVU,享日子寵物旅館/狗狗安親住宿/鮮食/沐浴spa,242台灣新北市新莊區昌盛街65巷2弄2號,976630707.0,新北市,新莊區,NTP005,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest', 'store']",4.6,190.0,121.4550127,25.0503061,https://maps.google.com/?cid=6146817752361103487,https://www.facebook.com/profile.php?id=100064110309774&mibextid=LQQJ4d,2021-01-24
ht0104,ChIJSzjQAXyoQjQRmzODm5BFQYk,寵寵慾動寵物住宿生活SPA館,242台灣新北市新莊區中誠街13號一樓,222761090.0,新北市,新莊區,NTP005,OPERATIONAL,40.0,3,"['establishment', 'point_of_interest']",5.0,34.0,121.4518157,25.0479556,https://maps.google.com/?cid=9890262744068993947,,2023-02-17
ht0105,ChIJWde5Zsvni2MRU7nv4bWTcgM,樂牧寵物旅館,242台灣新北市新莊區建興街20號,981668107.0,新北市,新莊區,NTP005,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",5.0,152.0,121.4501235,25.0369288,https://maps.google.com/?cid=248423338847746387,https://www.facebook.com/lovemu668107,2024-09-25
ht0106,ChIJC1JoNX-oQjQRV0ZCnNhdqYw,酷寶貝,242台灣新北市新莊區中和街125巷6號,229927471.0,新北市,新莊區,NTP005,OPERATIONAL,42.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",3.9,28.0,121.447101,25.04871,https://maps.google.com/?cid=10135735621289920087,,2020-01-04
ht0107,ChIJb_jHtGOoQjQRQFRASjWG7SQ,Dora朵菈寵物旅館,24250台灣新北市新莊區思源路166巷41號,222799891.0,新北市,新莊區,NTP005,OPERATIONAL,50.0,3,"['establishment', 'point_of_interest']",4.9,26.0,121.4613614,25.0479996,https://maps.google.com/?cid=2660930518282949696,https://www.facebook.com/dora.pets.life,2019-06-09
ht0108,ChIJ-1CF0w4daDQRRcdlKCG0yes,喵屋喵wu,220台灣新北市板橋區合宜一路27號,922228719.0,新北市,板橋區,NTP001,OPERATIONAL,42.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,36.0,121.4435031,24.9966273,https://maps.google.com/?cid=16990309123736586053,https://www.instagram.com/miuwumiuwu2020?igsh=ZmtvM3BqeTNibnhk,2025-08-29
ht0109,ChIJLVJZNjEdaDQRFv3zliGQvys,毛寓所寵物美容旅店,220100台灣新北市板橋區溪北路30號,226834899.0,新北市,板橋區,NTP001,OPERATIONAL,47.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.9,198.0,121.4269557,24.9902512,https://maps.google.com/?cid=3152396738123529494,https://www.maoshower.com/,2025-06-23
ht0110,ChIJod94fDgdaDQRKEXddI4ZtSk,咘鈴寵物館,220台灣新北市板橋區大觀路三段142-1號,903368236.0,新北市,板橋區,NTP001,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,96.0,121.4314808,24.993458,https://maps.google.com/?cid=3005336425976382760,https://www.facebook.com/lala0903/,2022-03-12
ht0111,ChIJySrF17GpQjQR_ot4oe0ibfQ,東森寵物 板橋雨農店,220033台灣新北市板桥区雨农路54號1樓,222500070.0,新北市,板橋區,NTP001,OPERATIONAL,84.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,71.0,121.4608797,25.0242664,https://maps.google.com/?cid=17612772121727503358,https://www.etipets.com/,2025-08-19
ht0112,ChIJaZ9QOZ-pQjQR3Nj9s9O-T_E,遇見寵物旅館,220台灣新北市板橋區長江路2段217巷2弄2號1樓,958138255.0,新北市,板橋區,NTP001,OPERATIONAL,70.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,12.0,121.4681562,25.0326577,https://maps.google.com/?cid=17388326502767909084,https://staytogetherpethotel.com/,2024-08-26
ht0113,ChIJJ2DgyJOpQjQR8PzfpQKad8Y,巴蒂寵物旅店 BUDDY pet hotel & salon,220台灣新北市板橋區文化路一段136巷10號,222569968.0,新北市,板橋區,NTP001,OPERATIONAL,60.0,3,"['establishment', 'point_of_interest', 'store']",4.6,92.0,121.465805,25.018542,https://maps.google.com/?cid=14301068477901831408,https://www.facebook.com/BUDDY.TAIPEI/,2025-05-07
ht0114,ChIJK2ZPGUIDaDQRlcdEW1V9rEs,貓後苑CatGarden,220台灣新北市板橋區四川路一段59號,229582983.0,新北市,板橋區,NTP001,OPERATIONAL,42.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.6,201.0,121.4596542,25.0062089,https://maps.google.com/?cid=5452871054395754389,https://www.catgardenhotel.com/,2021-01-04
ht0115,ChIJXfg60Q-oQjQRcYXDVtCwo80,新北市 板橋 澎澎寵物旅館,22052台灣新北市板橋區新生街29巷15弄2號1樓,926876651.0,新北市,板橋區,NTP001,OPERATIONAL,66.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,379.0,121.4565554,25.0220493,https://maps.google.com/?cid=14817881607834404209,https://m.facebook.com/pongpong168/,2025-02-06
ht0116,ChIJMwTb3DipQjQR3MqoxxI9tL8,馨動物理治療所 ｜ 馨動心理治療所 ｜馨動物理心理聯合治療所 ｜ 板橋物理治療 ｜ 板橋心理治療,220台灣新北市板橋區文化路二段182巷3弄33號5樓,222559080.0,新北市,板橋區,NTP001,OPERATIONAL,72.0,3,"['establishment', 'health', 'point_of_interest']",5.0,52.0,121.4723151,25.0286928,https://maps.google.com/?cid=13813733107920587484,https://www.heartwarmingclinic.tw/,2025-08-10
ht0117,ChIJrX1cis-pQjQR1ty74b9A28c,貓愛貓殿堂cat love cat palace - 專門貓店 / 專業品種貓培育 / 合法貓舍 / 健康保障一年 / 新北板橋買貓賣貓 / 買英長.英短.美短.布偶貓.曼赤肯短腿貓.小步舞曲.波斯貓.美國短毛貓.英國短毛貓.長毛貓《電話預約來訪制》,220台灣新北市板橋區龍泉街124巷2號,968800991.0,新北市,板橋區,NTP001,OPERATIONAL,56.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,261.0,121.4569464,25.0242119,https://maps.google.com/?cid=14401175426317409494,https://cat-love-cat-palace.webnode.tw/,2025-01-15
ht0118,ChIJozCrd72pQjQRWoTGr-Uwvmg,星貝貝寵物旅館,220台灣新北市板橋區莊敬路228號,222590079.0,新北市,板橋區,NTP001,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest']",5.0,13.0,121.472903,25.0213108,https://maps.google.com/?cid=7547523788574196826,https://www.singbeibei.com/news/index.php?title_id=18046,2025-05-19
ht0119,ChIJpYyQ1KUCaDQRRoe63qcpDSI,普羅寵物生活館,220台灣新北市板橋區四川路一段174號,910324004.0,新北市,板橋區,NTP001,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,32.0,121.459784,25.002905,https://maps.google.com/?cid=2453663172959831878,,2024-12-17
ht0120,ChIJrWV9-iYdaDQRo_0_yi85wRk,亞尼客寵物美容店,220台灣新北市板橋區大觀路三段142號,226812885.0,新北市,板橋區,NTP001,OPERATIONAL,57.0,3,"['establishment', 'point_of_interest']",5.0,10.0,121.4315136,24.9934363,https://maps.google.com/?cid=1855827398872792483,,2024-11-21
ht0121,ChIJx6PH80SoQjQR2BRVvEMjnmo,萬達寵物事業股份有限公司,220台灣板橋區文化路二段501號,,新北市,板橋區,NTP001,OPERATIONAL,58.0,3,"['establishment', 'point_of_interest', 'store']",3.6,7.0,121.475885,25.034351,https://maps.google.com/?cid=7682616788170118360,,2014-04-02
ht0122,ChIJ82Wx92IDaDQR8A4QUI7FZPc,熊讚寵物精緻旅館,220台灣新北市板橋區館前西路120號2樓,919631066.0,新北市,板橋區,NTP001,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",4.8,61.0,121.4568787,25.0075903,https://maps.google.com/?cid=17826590440058523376,,2025-01-26
ht0123,ChIJ1VPprUWoQjQR1Q4TJ9t3p_A,毛寶貝快樂寵物坊 | 新北 板橋 專業幼犬買賣推薦 品種幼犬販售合法店家優質首選 人氣柴犬 赤柴 白柴 黑柴 好評 熱門哈士奇 黃金獵犬 博美 瑪爾濟斯 柯基犬價格 約克夏費用,220台灣新北市板橋區仁化街137號門口可停車,903109236.0,新北市,板橋區,NTP001,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,204.0,121.4773421,25.0329778,https://maps.google.com/?cid=17340960673350487765,https://furrybaby.queenmary.com.tw/,2025-01-11
ht0124,ChIJq_-r4TOpQjQRUg6ciVT2Ojc,頂級寵物店,220台灣新北市板橋區南雅西路二段146號,909639949.0,新北市,板橋區,NTP001,OPERATIONAL,77.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.4,15.0,121.4519198,25.0131353,https://maps.google.com/?cid=3979764063681646162,https://dog.168.net.tw/,2025-10-18
