place_id,name_checked,address_checked,phone,city,district,business_status,opening_hours,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
ChIJ33RsDwAXaTQRAdmFAdNr2M0,潭子家畜醫院,427台灣臺中市潭子區中山路二段305號,0425319197,臺中市,潭子區,OPERATIONAL,53.0,"['establishment', 'health', 'hospital', 'point_of_interest']",5.0,13.0,120.7052016,24.2112723,https://maps.google.com/?cid=14832723926752549121,,2025-07-25
ChIJ33Y9LlA9aTQRDGOvGX6VdKc,中心動物醫院,411台灣臺中市太平區中山路四段180號,0423919547,臺中市,太平區,OPERATIONAL,42.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,210.0,120.7029179,24.1482285,https://maps.google.com/?cid=12066433670461743884,,2025-02-19
ChIJ386zn0EPbjQRTilwvgdwaEQ,底佳動物醫院,811台灣高雄市楠梓區德賢路220巷31號,073658891,高雄市,楠梓區,OPERATIONAL,41.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,258.0,120.3061586,22.727485,https://maps.google.com/?cid=4929312970719111502,,2025-09-29
ChIJ394Xr449aTQRejRIE1W4T9c,大佳動物醫院,407台灣臺中市西屯區四川路97號,0423131759,臺中市,西屯區,OPERATIONAL,56.900000000000006,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,47.0,120.6551349,24.1611518,https://maps.google.com/?cid=15514821916849878138,https://www.facebook.com/pages/%E5%A4%A7%E4%BD%B3%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2/103333528999499,2022-12-28
ChIJ3QKgm_QjaDQR-SW32DruHmU,曼巴動物醫院-中壢動物醫院 | 寵物健檢 | 牙科 | 洗牙 | 眼科 | 犬貓心臟科 | 超音波 | 獸醫推薦,320台灣桃園市中壢區元化路73號,034223345,桃園市,中壢區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,479.0,121.2280945,24.9578516,https://maps.google.com/?cid=7286523183643436537,https://www.facebook.com/%E6%9B%BC%E5%B7%B4%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-107916765172550,2024-05-19
ChIJ3QeZwJarQjQRdRucQezyKKY,太僕動物醫院(南京院) 台北24小時重症加護住院/狗貓夜間急診/ICU氧氣病房/ 心臟/透析洗腎/高壓氧/犬貓輸血,105台灣臺北市松山區南京東路五段286號,0227562005,臺北市,松山區,OPERATIONAL,168.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.1,1182.0,121.5671829,25.0511742,https://maps.google.com/?cid=11973086705891416949,http://topvet.topet.net/,2025-07-13
ChIJ3RGOTgMfaDQR3Bcrv7a3tQ0,麻吉動物醫院-桃園獸醫院/寵物醫院 中醫針灸/骨科/心臟專科/一般內外科/眼科 牙科/齒科 犬貓絕育/結紮 ICU住院照護/重症術後 超音波/X光/血檢/健康檢查/預防針 推薦,330台灣桃園市桃園區中山北路195號,033333314,桃園市,桃園區,OPERATIONAL,77.0,"['establishment', 'health', 'hospital', 'point_of_interest', 'veterinary_care']",4.7,129.0,121.3029173,24.9971336,https://maps.google.com/?cid=987897688796895196,https://www.facebook.com/majivets/,2025-10-24
ChIJ3URtmOIFbjQRBAwbHGWPMPM,德克動物醫院,800台灣高雄市新興區復興一路107-6號,072350520,高雄市,新興區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,84.0,120.3082304,22.6332032,https://maps.google.com/?cid=17523663814524603396,https://www.facebook.com/dirkclinic/,2025-10-11
ChIJ3UkQ3YR2bjQRTEx4wmDIrG0,中美獸醫院 府連院,701台灣臺南市東區府連路314號,062379123,臺南市,東區,OPERATIONAL,48.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,235.0,120.2153521,22.985034,https://maps.google.com/?cid=7902911764033457228,https://savh.com.tw/,2025-03-29
ChIJ3YQGjJepQjQRS0_b0YNFZMg,中正犬貓醫院,100台灣中正區重慶南路三段60號,0223054880,臺北市,中正區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,27.0,121.5158807,25.0267981,https://maps.google.com/?cid=14439742737720495947,,2023-02-16
ChIJ3YX0rdOpQjQRXdrU-z8Qp9s,長青動物醫院 長安分院(無住院),103台灣台北市大同区长安西路289-1號1樓,0225591578,臺北市,大同區,OPERATIONAL,62.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,11.0,121.5092089,25.0520822,https://maps.google.com/?cid=15827637282410912349,https://www.egah.com.tw/auto_page.aspx?id=p6cwe2pmglwr4,2025-10-05
ChIJ3aG87xIPbjQRfFQ5Bk5BSKk,點點動物醫院,811台灣高雄市楠梓區海專路245號,073632886,高雄市,楠梓區,OPERATIONAL,46.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,17.0,120.3123629,22.7249587,https://maps.google.com/?cid=12198071394100663420,https://www.facebook.com/share/14FA21EvXbf/?mibextid=wwXIfr,2025-07-28
ChIJ3b289-6pQjQRbAiSrbRQuWM,台大上和動物醫院,23449台灣新北市永和區福和路75號,0289218859,新北市,永和區,OPERATIONAL,64.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,286.0,121.5226647,25.0078232,https://maps.google.com/?cid=7185863417382701164,https://lin.ee/m0xyNCSt,2025-08-06
ChIJ3bLs1gYOaTQRqNo3tNi-wlU,布萊梅 動物醫院(Bremer Veterinary hospital),437台灣臺中市大甲區文武路219號,0426802908,臺中市,大甲區,OPERATIONAL,37.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,466.0,120.6180324,24.348836,https://maps.google.com/?cid=6179711476651514536,https://www.facebook.com/BremenVeterinaryhospital,2023-12-06
ChIJ3cHdlfdPXTQRbdUi2MORQJ8,愛馨動物醫院,224台灣新北市瑞芳區一坑路32之3號1樓,0224978928,新北市,瑞芳區,OPERATIONAL,37.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,133.0,121.8039214,25.109154,https://maps.google.com/?cid=11475332120870835565,,2021-04-01
ChIJ3wL0K6h1bjQREvp6nmUPjOM,全國動物醫院 台南分院(附設停車場),701台灣臺南市東區崇德路620號大門在側邊巷子2樓,062673191,臺南市,將軍區,OPERATIONAL,168.0,"['establishment', 'health', 'point_of_interest', 'veterinary_care']",3.8,193.0,120.227359,22.9705804,https://maps.google.com/?cid=16396497272474106386,http://www.vet.com.tw/store_detail.php?Key=17,2025-09-29
ChIJ3x5tHT4daDQRN-0KN5Gha1Y,愛欣動物醫院,238台灣新北市樹林區樹德街5號,0226875556,新北市,樹林區,OPERATIONAL,66.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.6,321.0,121.4228935,24.9913556,https://maps.google.com/?cid=6227248554835635511,,2020-07-20
ChIJ3z5z3TypQjQRYbz6RVDBReg,板橋上弦動物醫院(24小時夜間急診手術),220台灣新北市板橋區府中路126之1號,0222728119,新北市,板橋區,OPERATIONAL,168.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,26.0,121.4551455,25.0095482,https://maps.google.com/?cid=16736996140707920993,https://www.sensationah.com/,2025-10-13
ChIJ40SuFno-aTQRbfh8vYaR1D4,犬保動物醫院,408台灣臺中市南屯區文山三街51巷12號,0423892942,臺中市,南屯區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,3.0,120.6132041,24.1450634,https://maps.google.com/?cid=4527403533304920173,,2021-12-24
ChIJ495kk4x9bjQRgUEbos1pVxM,長裕家畜診所,735台灣臺南市下營區1087號,066894055,台南市,下營區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,2.0,120.2761839,23.2157289,https://maps.google.com/?cid=1393698941603365249,,2016-07-25
ChIJ49OQcaMCaDQRLsn4i_BQalI,聖博動物醫院,220台灣板橋區重慶路299號,0229570958,新北市,板橋區,OPERATIONAL,46.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,218.0,121.4637568,24.9989649,https://maps.google.com/?cid=5938648052712130862,,2024-11-20
ChIJ4QBqGm6IbjQRGY_-AwdCBSM,六甲動物醫院,734台灣臺南市六甲區曾文街49之3號,066985843,台南市,六甲區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.1,88.0,120.3557119,23.233191,https://maps.google.com/?cid=2523495764110249753,,2023-01-08
ChIJ4QJtw6o9aTQRwbd_vWZb5RM,尼昂貓專科醫院,402台灣臺中市南區復興路二段133號,0422601470,臺中市,南區,OPERATIONAL,24.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,496.0,120.6639957,24.1252817,https://maps.google.com/?cid=1433652553211426753,http://www.nyan.com.tw/,2025-05-31
ChIJ4R9iWP0jaDQR-ECz-JBMb5Q,順鴻寵物坊,320台灣桃園市中壢區中正路四段38號,034983635,桃園市,中壢區,OPERATIONAL,0.0,"['establishment', 'point_of_interest']",4.0,12.0,121.181481,24.9882925,https://maps.google.com/?cid=10695851825559716088,,2023-09-26
ChIJ4RFHsAkFbjQRCsp3yVfI-Vo,史密斯寵物醫院,800台灣高雄市新興區民生一路199號,072226565,高雄市,新興區,OPERATIONAL,49.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,101.0,120.3093248,22.6272526,https://maps.google.com/?cid=6555491011982248458,https://www.facebook.com/profile.php?id=100064132297742,2025-01-22
ChIJ4Rghsu2nQjQR1dsaIzWXy3k,快樂動物醫院,242台灣新北市新莊區福營路242號,0229088772,新北市,新莊區,OPERATIONAL,63.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.0,714.0,121.4265251,25.0290914,https://maps.google.com/?cid=8776274553339567061,http://happyanimal.com.tw/,2025-04-13
ChIJ4WJPNfYeaDQRv88i6q33sug,大安動物醫院 l Dawn Animal Hospital,330台灣桃園市桃園區三民路一段24號,033335025,桃園市,桃園區,OPERATIONAL,59.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,243.0,121.3226652,24.9969014,https://maps.google.com/?cid=16767736688983330751,https://dawnvettw.wixsite.com/dawnah,2025-05-30
ChIJ4Zezj5Y9aTQR_5fMrghui_A,金生動物醫院,408台灣臺中市南屯區大墩路671號,0423282369,臺中市,南屯區,OPERATIONAL,57.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,72.0,120.6496173,24.1519463,https://maps.google.com/?cid=17333068574436923391,,2022-08-11
ChIJ4_ySF12pQjQRWjfhAeiEmPA,紀劃動物醫院,100台灣臺北市中正區和平西路一段150號,0225212205,臺北市,中正區,OPERATIONAL,60.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,442.0,121.5154126,25.0272709,https://maps.google.com/?cid=17336752897561540442,,2025-03-03
ChIJ4d5Q02KoQjQRtohWVcm_ets,杏福動物醫院,242台灣新北市新莊區幸福路73號,0222779099,新北市,新莊區,OPERATIONAL,52.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.0,171.0,121.4570139,25.0493253,https://maps.google.com/?cid=15815163912905984182,,2024-03-03
ChIJ4ePxGoscaTQRUfu1uEGSxpU,家安動物醫院,423台灣臺中市東勢區新豐街42號,0425770889,臺中市,東勢區,OPERATIONAL,58.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.1,52.0,120.8249572,24.262816,https://maps.google.com/?cid=10792474368009435985,,2025-03-27
ChIJ4fFqxHcCaDQRgHPw4exMRjI,仁心動物醫院,235台灣中和區南華路60號,0222408865,新北市,中和區,OPERATIONAL,30.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.0,43.0,121.504607,24.9970699,https://maps.google.com/?cid=3622667530552767360,,2020-03-10
ChIJ4xX_HwR3bjQRhct0ScmFGc4,啄木鳥動物醫院(安南分院),709台灣臺南市安南區怡安路一段476號,062479292,臺南市,安南區,OPERATIONAL,42.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,203.0,120.2048047,23.0426724,https://maps.google.com/?cid=14851048345798232965,https://www.facebook.com/%E5%95%84%E6%9C%A8%E9%B3%A5%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-%E5%AE%89%E5%8D%97%E5%88%86%E9%99%A2-712412562469278/?modal=admin_todo_tour,2025-05-21
ChIJ4ylmD9AhaDQRLe5Zvo0nXy4,中壢青青動物醫院（21:00後急診請先電聯，僅有一位醫生，未接代表當下手術或急救無法接診，敬請見諒）,320台灣桃園市中壢區永能路35號,032872330,桃園市,中壢區,OPERATIONAL,91.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,835.0,121.2033867,25.0068795,https://maps.google.com/?cid=3341432938269634093,https://www.facebook.com/%E4%B8%AD%E5%A3%A2%E9%9D%92%E9%9D%92%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-637744260017107/,2025-03-20
ChIJ4zrsVA6oQjQRgIgBA80x0cg,板新動物醫院。犬、貓、鼠、兔。門診預約制。,220台灣新北市板橋區中正路332-11號,0229695866,新北市,板橋區,OPERATIONAL,40.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,301.0,121.4544368,25.0231232,https://maps.google.com/?cid=14470401834306603136,https://www.facebook.com/%E6%9D%BF%E6%96%B0%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-104167987625185/?modal=admin_todo_tour,2025-07-27
ChIJ51PIwI53bjQRnsMlDjcphcs,九個果子動物醫院,709台灣臺南市安南區國安街229號,063587931,臺南市,安南區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",0.0,0.0,120.1859601,23.0217003,https://maps.google.com/?cid=14665173078039184286,,
ChIJ525Fp4WuQjQRuWx2QZ-miN0,世東動物醫院,111028台灣臺北市士林區士東路39號,0228712529,臺北市,士林區,OPERATIONAL,63.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,106.0,121.5273866,25.1120152,https://maps.google.com/?cid=15963192082143014073,http://stone39vet.com/,2022-12-27
ChIJ525cVeKoQjQRDcqFrf4a0jE,獴獴加非犬貓專科醫院,241台灣新北市三重區重新路四段20號1樓,0229792232,新北市,三重區,OPERATIONAL,59.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,1553.0,121.4885332,25.0574948,https://maps.google.com/?cid=3589961534102948365,https://www.facebook.com/profile.php?id=100044315775296,2025-08-08
ChIJ53xej1oeaDQRETqMCMfHRKs,禾原動物醫院,330台灣桃園市桃園區大有路159號,033321695,桃園市,桃園區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,98.0,121.3208318,25.006884,https://maps.google.com/?cid=12341208536557828625,,2025-01-16
ChIJ54QNT9V9bjQRGvyZZGEiN9I,大群動物醫院,721台灣臺南市麻豆區文昌路17-5號,065712351,台南市,麻豆區,OPERATIONAL,35.0,"['establishment', 'health', 'hospital', 'point_of_interest']",3.7,42.0,120.2521624,23.1848042,https://maps.google.com/?cid=15147613673378937882,,2024-02-29
ChIJ56DgBAARbjQRSZM5Ob7n6Lc,大社毛毛動物醫院,815台灣高雄市大社區中山路114號,073535316,高雄市,大社區,OPERATIONAL,54.5,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,1.0,120.3464925,22.731948,https://maps.google.com/?cid=13252096707727561545,https://www.facebook.com/share/1DD5M52pyS/?mibextid=wwXIfr,2025-10-28
ChIJ56XdiMUEbjQRtX0C-whTMwY,檀儒動物醫院,807台灣高雄市三民區九如一路385號,073806983,高雄市,三民區,OPERATIONAL,42.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,54.0,120.3317411,22.6383468,https://maps.google.com/?cid=446792086075899317,https://www.facebook.com/%E6%AA%80%E5%84%92%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-300713993595550/,2024-01-21
ChIJ57MZZCepQjQROLKDEdVDhfo,嘉興動物醫院,241台灣新北市三重區忠孝路一段24號,0229860239,新北市,三重區,OPERATIONAL,9.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,130.0,121.4917748,25.0716757,https://maps.google.com/?cid=18051909263785439800,,2025-09-27
ChIJ58NIPxsXaTQR6IvJQ601wUc,太原（火車站）動物醫院24小時急診（先電話詢問預約）專長外科骨科/犬貓鼠兔/高壓氧治療,406台灣臺中市北屯區北祥街8號,0909123464,臺中市,北屯區,OPERATIONAL,168.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.6,163.0,120.6991264,24.1641513,https://maps.google.com/?cid=5170472865480936424,https://www.facebook.com/share/nHdNiSFTR9Lpy76p/?mibextid=dD9HTC,2025-08-04
ChIJ5S8IuMl3bjQRtaCVWyS6INo,諾比諾比動物醫院,710台灣臺南市永康區大橋一街130號,063036770,台南市,永康區,OPERATIONAL,63.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,216.0,120.2277563,23.0168311,https://maps.google.com/?cid=15717767364841152693,https://www.facebook.com/Norbi130/,2025-10-13
ChIJ5T_QT4KpQjQRO3YYcJpD3yI,牧光特殊寵物專科醫院 Lumos Exotic Animal Clinic,10365台灣台北市大同区民族西路65號1樓,0225926590,臺北市,大同區,OPERATIONAL,73.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,210.0,121.5187188,25.0686728,https://maps.google.com/?cid=2512801447680702011,,2025-04-01
ChIJ5TmQTxQaaTQRV0MhpmFs2rk,忠心動物醫院,42074台灣臺中市豐原區水源路510號,0425298991,臺中市,豐原區,OPERATIONAL,72.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,30.0,120.7314629,24.2553035,https://maps.google.com/?cid=13392135608594416471,,2022-07-30
ChIJ5ZYLZn0iaDQRJQv3-oxmV_s,振愛動物醫院,320台灣桃園市中壢區龍東路188號,034652934,桃園市,中壢區,OPERATIONAL,63.0,"['establishment', 'health', 'hospital', 'point_of_interest']",4.7,29.0,121.2530403,24.9296376,https://maps.google.com/?cid=18111057182185687845,https://m.facebook.com/pages/%E6%8C%AF%E6%84%9B%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2/170340983032107,2019-10-29
ChIJ5bmInIkBaDQR28Orjo26QUU,耕莘動物醫院,231台灣新北市新店區光明街157號,0229100995,新北市,新店區,OPERATIONAL,42.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.9,155.0,121.5395415,24.9624161,https://maps.google.com/?cid=4990474979249996763,http://www.petline.com.tw/petline/cgi/index_factory.cgi?t=petfactory_view&ID=12115&R23=1000&PAGEMENU=3,2024-11-05
ChIJ5cVIJ9sXaTQR-o9Fau86ffE,全國動物醫院 文心分院,40666台灣臺中市北屯區文心路四段323號,0422478377,臺中市,北屯區,OPERATIONAL,64.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,318.0,120.6802919,24.1729606,https://maps.google.com/?cid=17401129335184003066,https://www.vet.com.tw/store_detail.php?Key=8,2024-09-06
ChIJ5wV35Ls9aTQRZUJvGcXwjbg,中美獸醫院,408台灣臺中市南屯區大墩六街207號,0424721566,臺中市,南屯區,OPERATIONAL,38.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,422.0,120.6490838,24.1425393,https://maps.google.com/?cid=13298550004020888165,,2025-07-04
ChIJ5yZo76UfaDQRy-1jCwoxkmk,廣喬動物醫院,330台灣桃園市桃園區大興西路二段261號1樓,033411700,桃園市,桃園區,OPERATIONAL,36.666666666666664,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,590.0,121.2940768,25.0080957,https://maps.google.com/?cid=7607196639792721355,https://m.facebook.com/tw.a2pet/?locale2=zh_HK,2025-06-19
ChIJ5yckttypQjQR_l8qn3y2Ce4,寶血動物醫院｜貓狗捐血輸血,108台灣臺北市萬華區中華路二段6號1樓,0223880110,臺北市,萬華區,OPERATIONAL,40.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,41.0,121.5054943,25.0340229,https://maps.google.com/?cid=17152441302179799038,https://dogcatbloodbank.com/,2025-08-10
ChIJ6-LqMf8RaTQROa2B7TTFPbA,協和動物醫院,437台灣大甲區中山路一段825號,0426880633,臺中市,大甲區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.9,31.0,120.6219856,24.3423698,https://maps.google.com/?cid=12699523355368336697,,2020-12-26
ChIJ6-Q9IwCnQjQRDYk-m4C0UQQ,琪欣動物醫院-林口總院,244台灣新北市林口區仁愛路二段323號,0226080555,新北市,林口區,OPERATIONAL,61.0,"['establishment', 'health', 'hospital', 'point_of_interest', 'veterinary_care']",4.5,86.0,121.3714504,25.0787481,https://maps.google.com/?cid=311228313718655245,https://www.facebook.com/profile.php?id=100057469989276&mibextid=kFxxJD,2025-09-11
