縣市,行政區,店名,地址,電話,Google 評分,評分人數,營業狀態,營業時間,每週營業時數,最新評論日期,GMap 網址
台南市,701台灣臺南市東區凱旋路37號,汪星人 寵物美容 ️日用雜貨,701台灣臺南市東區凱旋路37號,06 208 4046,4.6,207,營業中,星期一: 休息; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,54,2025/10/22,https://maps.google.com/?cid=13825780327552780032
台南市,701台灣臺南市東區東安路82號,太妃狗寵物澡堂,701台灣臺南市東區東安路82號,06 208 3115,4.8,143,營業中,星期一: 11:30 – 18:30; 星期二: 11:30 – 18:30; 星期三: 11:30 – 18:30; 星期四: 11:30 – 18:30; 星期五: 11:30 – 18:30; 星期六: 11:30 – 18:30; 星期日: 11:30 – 18:30,49,2024/12/20,https://maps.google.com/?cid=3856226991778891573
台南市,701台灣臺南市東區裕農路668巷7號,牧築寵物沙龍,701台灣臺南市東區裕農路668巷7號,0933 223 751,4.8,35,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/7/21,https://maps.google.com/?cid=14394609014918701629
台南市,,Q&MI寵物美學,704台灣台南市北区长荣路四段201號1樓,06 208 6161,5,81,營業中,星期一: 10:00 – 18:00; 星期二: 休息; 星期三: 休息; 星期四: 10:00 – 18:00; 星期五: 10:00 – 18:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,42,2025/6/27,https://maps.google.com/?cid=10839971785614313911
台南市,710台灣臺南市永康區復華六街67巷16號,沐星寵物澡堂,710台灣臺南市永康區復華六街67巷16號,06 231 5035,4.9,56,營業中,星期一: 10:30 – 18:00; 星期二: 10:30 – 18:00; 星期三: 休息; 星期四: 10:30 – 18:00; 星期五: 休息; 星期六: 10:00 – 18:00; 星期日: 10:00 – 18:00,38.5,2025/3/29,https://maps.google.com/?cid=137651310253583755
台南市,701台灣臺南市東區裕農路621巷54-6號,轉角武士寵物美容精剪店,701台灣臺南市東區裕農路621巷54-6號,0908 922 322,4.8,70,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 休息; 星期六: 休息; 星期日: 10:00 – 19:00,45,2025/8/29,https://maps.google.com/?cid=3500679195235105785
台南市,717台灣臺南市仁德區德善路259號,Hey! Chill 黑丘寵物沙龍｜預約請加官方賴（週一二固定公休，排休會提前公告FB）,717台灣臺南市仁德區德善路259號,06 279 1786,5,81,營業中,星期一: 休息; 星期二: 休息; 星期三: 09:00 – 18:00; 星期四: 09:00 – 18:00; 星期五: 09:00 – 18:00; 星期六: 09:00 – 18:00; 星期日: 09:00 – 14:00,41,2024/2/18,https://maps.google.com/?cid=4026705352205569065
台南市,70458台灣臺南市北區西門路四段65巷84號,森美沐場 寵物沙龍•皮毛養護〔預約制〕,70458台灣臺南市北區西門路四段65巷84號,06 223 4686,4.8,52,營業中,星期一: 10:00 – 18:00; 星期二: 10:00 – 18:00; 星期三: 10:00 – 18:00; 星期四: 10:00 – 18:00; 星期五: 10:00 – 18:00; 星期六: 休息; 星期日: 休息,40,2025/4/30,https://maps.google.com/?cid=9459803762569165429
台南市,710台灣臺南市永康區中華西街21巷8-1號,喜恩精緻寵物美容館,710台灣臺南市永康區中華西街21巷8-1號,06 302 6657,4.9,25,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 休息,54,2024/8/10,https://maps.google.com/?cid=5230853426585823820
台南市,709台灣臺南市安南區同安路410號,艾萌寵美（歡迎預約請追臉書公告公休日）,709台灣臺南市安南區同安路410號,06 247 0856,5,21,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 休息,54,2025/10/18,https://maps.google.com/?cid=10594690767445359849
台南市,708013台灣臺南市安平區健康路三段315號1F,寵沐殿PET SHOP－寵物沙龍SPA生活館 |美容|寄宿|周邊商品,708013台灣臺南市安平區健康路三段315號1F,06 299 8348,4.6,103,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/10/19,https://maps.google.com/?cid=8138468049099885153
台南市,701台灣臺南市東區生產路552號,Fun沐寵物雜貨舖｜寵物沙龍,701台灣臺南市東區生產路552號,06 267 2009,5,43,營業中,星期一: 休息; 星期二: 休息; 星期三: 12:00 – 19:00; 星期四: 12:00 – 19:00; 星期五: 12:00 – 19:00; 星期六: 12:00 – 19:00; 星期日: 12:00 – 19:00,35,2024/10/12,https://maps.google.com/?cid=6579147349816336872
台南市,702025台灣臺南市南區金華路一段484巷52號,沐意盎然寵物沙龍(公休請看臉書和IG),702025台灣臺南市南區金華路一段484巷52號,06 263 6981,4.9,98,營業中,星期一: 09:00 – 18:00; 星期二: 休息; 星期三: 09:00 – 18:00; 星期四: 09:00 – 18:00; 星期五: 09:00 – 18:00; 星期六: 09:00 – 18:00; 星期日: 09:00 – 18:00,54,2025/5/31,https://maps.google.com/?cid=1107430805316516264
台南市,708台灣臺南市安平區文平路65號,花沐寵物沙龍|寵物美容、寵物零食、寵物用品,708台灣臺南市安平區文平路65號,,5,28,營業中,星期一: 休息; 星期二: 10:30 – 19:00; 星期三: 10:30 – 19:00; 星期四: 10:30 – 19:00; 星期五: 10:30 – 19:00; 星期六: 10:30 – 19:00; 星期日: 10:30 – 19:00,51,2025/8/27,https://maps.google.com/?cid=16147661670191938022
台南市,704台灣臺南市北區育德路151號,日光泡泡寵物沙龍,704台灣臺南市北區育德路151號,06 251 9929,4.8,61,營業中,星期一: 09:00 – 18:00; 星期二: 09:00 – 18:00; 星期三: 09:00 – 18:00; 星期四: 休息; 星期五: 09:00 – 18:00; 星期六: 09:00 – 18:00; 星期日: 09:00 – 18:00,54,2025/8/20,https://maps.google.com/?cid=17287221364638815144
台南市,710台灣臺南市永康區小北路3-2號,蔓蔓寵物-美容·安親·住宿-特寵業字第U1120672號,710台灣臺南市永康區小北路3-2號,06 251 4627,4.9,91,營業中,星期一: 11:00 – 19:00; 星期二: 11:00 – 19:00; 星期三: 11:00 – 19:00; 星期四: 11:00 – 19:00; 星期五: 11:00 – 19:00; 星期六: 11:00 – 19:00; 星期日: 11:00 – 19:00,56,2025/10/5,https://maps.google.com/?cid=5262801612210548670
台南市,700台灣臺南市中西區臨安路一段209號,Lovemore愛毛兒寵物美容,700台灣臺南市中西區臨安路一段209號,0963 502 793,5,63,營業中,星期一: 休息; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 休息,45,2025/8/16,https://maps.google.com/?cid=6745771153190181779
台南市,701台灣臺南市東區前鋒路52號,啾咪Jumi寵物美容/毛小孩旅館,701台灣臺南市東區前鋒路52號,0936 573 866,4.9,119,營業中,星期一: 10:30 – 20:00; 星期二: 10:30 – 20:00; 星期三: 10:30 – 20:00; 星期四: 10:30 – 20:00; 星期五: 10:30 – 20:00; 星期六: 10:30 – 20:00; 星期日: 休息,57,2025/3/29,https://maps.google.com/?cid=11798198531059755238
台南市,710038台灣臺南市永康區東橋五路502號,泡泡慕斯寵物美容,710038台灣臺南市永康區東橋五路502號,06 302 5706,4.9,109,營業中,星期一: 11:00 – 20:00; 星期二: 休息; 星期三: 11:00 – 20:00; 星期四: 11:00 – 20:00; 星期五: 11:00 – 20:00; 星期六: 11:00 – 20:00; 星期日: 11:00 – 18:00,52,2025/8/18,https://maps.google.com/?cid=16388657658731775777
台南市,701台灣臺南市東區懷恩街58號,樂米時尚寵物工作室,701台灣臺南市東區懷恩街58號,,4.9,68,營業中,星期一: 10:30 – 19:00; 星期二: 休息; 星期三: 休息; 星期四: 10:30 – 19:00; 星期五: 10:30 – 19:00; 星期六: 10:30 – 19:00; 星期日: 10:30 – 19:00,42.5,2025/4/24,https://maps.google.com/?cid=16532802819515621431
台南市,700台灣臺南市中西區湖美街70巷16號,可樂果寵物生活館｜每週一店休,700台灣臺南市中西區湖美街70巷16號,06 358 2451,5,59,營業中,星期一: 休息; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,54,2025/9/6,https://maps.google.com/?cid=8647716372905154014
台南市,709台灣臺南市安南區國安街210巷22號,香郊遊-寵物美容,709台灣臺南市安南區國安街210巷22號,06 358 8765,4.9,161,營業中,星期一: 10:30 – 20:00; 星期二: 10:30 – 20:00; 星期三: 休息; 星期四: 10:30 – 20:00; 星期五: 10:30 – 20:00; 星期六: 10:30 – 20:00; 星期日: 10:30 – 20:00,57,2025/9/20,https://maps.google.com/?cid=9751429634348729715
台南市,702台灣臺南市南區大成路一段62巷9號,GOIN寵物沙龍,702台灣臺南市南區大成路一段62巷9號,0929 519 189,5,17,營業中,星期一: 09:00 – 18:00; 星期二: 09:00 – 18:00; 星期三: 09:00 – 18:00; 星期四: 09:00 – 18:00; 星期五: 09:00 – 18:00; 星期六: 09:00 – 18:00; 星期日: 09:00 – 18:00,63,2025/9/7,https://maps.google.com/?cid=10716594061957614395
台南市,744094台灣臺南市新市區西拉雅大道290號,毛小子寵物美容,744094台灣臺南市新市區西拉雅大道290號,0983 619 079,5,314,營業中,星期一: 10:00 – 18:00; 星期二: 10:00 – 18:00; 星期三: 10:00 – 18:00; 星期四: 10:00 – 18:00; 星期五: 10:00 – 18:00; 星期六: 10:00 – 18:00; 星期日: 10:00 – 18:00,56,2025/10/11,https://maps.google.com/?cid=16913246030935372843
台南市,701001台灣臺南市東區樹林街一段207號,慢飛寵物美學,701001台灣臺南市東區樹林街一段207號,06 213 5898,4.9,18,營業中,星期一: 10:00 – 17:00; 星期二: 休息; 星期三: 休息; 星期四: 10:00 – 17:00; 星期五: 10:00 – 17:00; 星期六: 10:00 – 17:00; 星期日: 10:00 – 17:00,35,2025/8/25,https://maps.google.com/?cid=13275882980935225881
台南市,700台灣臺南市中西區南華街4號,舒服寵物美容,700台灣臺南市中西區南華街4號,0916 828 172,4.9,32,營業中,星期一: 09:30 – 21:00; 星期二: 09:30 – 21:00; 星期三: 休息; 星期四: 09:30 – 21:00; 星期五: 09:30 – 21:00; 星期六: 09:30 – 21:00; 星期日: 09:30 – 21:00,69,2024/9/2,https://maps.google.com/?cid=809101902571920126
台南市,71078台灣臺南市永康區中正南路636號,幸福種子寵物沙龍,71078台灣臺南市永康區中正南路636號,0966 886 625,4.9,273,營業中,星期一: 10:00 – 20:00; 星期二: 10:00 – 20:00; 星期三: 10:00 – 20:00; 星期四: 10:00 – 20:00; 星期五: 10:00 – 20:00; 星期六: 10:00 – 20:00; 星期日: 10:00 – 20:00,70,2025/9/5,https://maps.google.com/?cid=17130052283323304805
台南市,704台灣臺南市北區長勝路25號,築夢有妮寵物沙龍,704台灣臺南市北區長勝路25號,0906 382 525,5,29,營業中,星期一: 10:00 – 19:00; 星期二: 休息; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,54,2025/10/1,https://maps.google.com/?cid=14344021899457113174
台南市,709台灣臺南市安南區溪東一街1號1樓,鑫嘉福寵物生活館-美容、住宿、安親,709台灣臺南市安南區溪東一街1號1樓,0930 010 017,5,55,營業中,星期一: 09:30 – 19:30; 星期二: 09:30 – 19:30; 星期三: 09:30 – 19:30; 星期四: 09:30 – 19:30; 星期五: 09:30 – 19:30; 星期六: 09:30 – 19:30; 星期日: 09:30 – 19:30,70,2025/5/30,https://maps.google.com/?cid=4638263620400501922
台南市,710台灣臺南市永康區復華七街98號,狗崽隊寵物生活館,710台灣臺南市永康區復華七街98號,06 231 5738,4.9,35,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 休息; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 休息,45,2024/5/5,https://maps.google.com/?cid=13387842722064997771
台南市,709台灣臺南市安南區大安街250巷29號,Bao Wu寵物澡堂,709台灣臺南市安南區大安街250巷29號,0976 458 030,4.8,27,營業中,星期一: 10:00 – 18:00; 星期二: 休息; 星期三: 10:00 – 18:00; 星期四: 10:00 – 18:00; 星期五: 10:00 – 18:00; 星期六: 10:00 – 18:00; 星期日: 10:00 – 18:00,48,2025/9/13,https://maps.google.com/?cid=6635080349360050586
台南市,704台灣臺南市北區臨安路二段319號1樓,浴毛屋 寵物SPA自助洗澡,704台灣臺南市北區臨安路二段319號1樓,0926 848 226,5,37,營業中,星期一: 13:00 – 20:00; 星期二: 休息; 星期三: 休息; 星期四: 13:00 – 20:00; 星期五: 13:00 – 20:00; 星期六: 13:00 – 20:00; 星期日: 13:00 – 20:00,35,2025/9/28,https://maps.google.com/?cid=7506685857844623229
台南市,702台灣臺南市南區三官路177號,護寵者聯萌 寵物美容|寵物旅館|台南寵物店|台南寵物住宿|台南寵物美容|狗狗洗澡|狗狗住宿|貓咪洗澡|貓咪住宿|皮毛護理專家|寵物店|寵物沙龍｜愛犬寄宿｜愛犬安親,702台灣臺南市南區三官路177號,0968 591 843,5,80,營業中,星期一: 休息; 星期二: 10:00 – 21:00; 星期三: 10:00 – 21:00; 星期四: 10:00 – 21:00; 星期五: 10:00 – 21:00; 星期六: 10:00 – 21:00; 星期日: 10:00 – 21:00,66,2024/6/14,https://maps.google.com/?cid=927448813493826105
台南市,701台灣臺南市東區莊敬路113號,鹿先寵物工作室 •10/29～11/3公休無法回訊,701台灣臺南市東區莊敬路113號,0907 617 311,5,23,營業中,,,2025/4/5,https://maps.google.com/?cid=7384910887042924872
台南市,70460台灣臺南市北區文成三路295號,毛髮師寵物美容,70460台灣臺南市北區文成三路295號,06 252 1721,4.9,30,營業中,,,2025/5/13,https://maps.google.com/?cid=13872313888173539586
台南市,704台灣臺南市北區和緯路二段150號,摸摸熊寵物spa salon,704台灣臺南市北區和緯路二段150號,0962 009 006,4.3,61,營業中,星期一: 休息; 星期二: 休息; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,45,2024/5/15,https://maps.google.com/?cid=14455461075056744573
台南市,701台灣臺南市東區長東街30號,寶貝園寵物生活館,701台灣臺南市東區長東街30號,06 290 4959,4.9,97,營業中,星期一: 休息; 星期二: 10:30 – 20:00; 星期三: 10:30 – 20:00; 星期四: 10:30 – 20:00; 星期五: 10:30 – 20:00; 星期六: 10:30 – 20:00; 星期日: 10:30 – 20:00,57,2025/8/12,https://maps.google.com/?cid=13387360218820983138
台南市,744台灣臺南市新市區民族路113號,快樂歐昔比寵物生活概念館,744台灣臺南市新市區民族路113號,06 589 9976,4.9,43,營業中,星期一: 09:30 – 19:00; 星期二: 休息; 星期三: 休息; 星期四: 09:30 – 19:00; 星期五: 09:30 – 19:00; 星期六: 09:30 – 19:00; 星期日: 09:30 – 19:00,47.5,2025/7/23,https://maps.google.com/?cid=14785001292819284631
台南市,710台灣臺南市永康區永大路二段128-5號,犬貓部屋寵物沙龍,710台灣臺南市永康區永大路二段128-5號,0955 513 271,4.9,99,營業中,星期一: 09:00 – 18:00; 星期二: 09:00 – 18:00; 星期三: 09:00 – 18:00; 星期四: 09:00 – 18:00; 星期五: 09:00 – 18:00; 星期六: 09:00 – 18:00; 星期日: 休息,54,2025/9/17,https://maps.google.com/?cid=3060353639957164257
台南市,711台灣臺南市歸仁區民生北街140號,比樂寵物精緻沙龍,711台灣臺南市歸仁區民生北街140號,06 230 8758,4.9,71,營業中,星期一: 休息; 星期二: 09:00 – 18:00; 星期三: 09:00 – 18:00; 星期四: 09:00 – 18:00; 星期五: 09:00 – 18:00; 星期六: 09:00 – 18:00; 星期日: 09:00 – 18:00,54,2025/7/17,https://maps.google.com/?cid=2774892989873693858
台南市,708台灣臺南市安平區建平十一街332號,汪布寵物美學,708台灣臺南市安平區建平十一街332號,06 298 8980,4.9,37,營業中,星期一: 10:00 – 18:30; 星期二: 10:00 – 18:30; 星期三: 10:00 – 18:30; 星期四: 10:00 – 18:30; 星期五: 10:00 – 18:30; 星期六: 10:00 – 19:00; 星期日: 休息,51.5,2024/11/12,https://maps.google.com/?cid=18228904988255714046
台南市,701台灣臺南市東區小東路364號,小花朵寵物美容旅館《推薦寵物美容店》台南寵物皮膚調理｜住宿安親｜寄宿服務 ｜沐浴SPA｜專業貓咪洗澡｜耳道護理,701台灣臺南市東區小東路364號,0968 985 129,4.6,48,營業中,星期一: 休息; 星期二: 10:30 – 19:30; 星期三: 10:30 – 19:30; 星期四: 10:30 – 19:30; 星期五: 10:30 – 19:30; 星期六: 10:30 – 19:30; 星期日: 10:30 – 19:30,54,2025/8/17,https://maps.google.com/?cid=4616104646008777653
台南市,700台灣臺南市中西區成功路291號,森沐寵物會館,700台灣臺南市中西區成功路291號,0938 810 391,5,9,營業中,星期一: 11:00 – 20:00; 星期二: 11:00 – 20:00; 星期三: 11:00 – 20:00; 星期四: 11:00 – 20:00; 星期五: 11:00 – 20:00; 星期六: 11:00 – 20:00; 星期日: 休息,54,2025/9/26,https://maps.google.com/?cid=14585242399948351849
台南市,701台灣臺南市東區林森路一段218號,咔樂寵物美容,701台灣臺南市東區林森路一段218號,06 268 9063,4.6,37,營業中,星期一: 11:00 – 21:00; 星期二: 11:00 – 21:00; 星期三: 11:00 – 21:00; 星期四: 11:00 – 21:00; 星期五: 11:00 – 21:00; 星期六: 11:00 – 21:00; 星期日: 休息,60,2025/6/23,https://maps.google.com/?cid=12211021302951955160
台南市,700台灣臺南市中西區大仁街44號,狗狗散步 寵物美容 日用雜貨,700台灣臺南市中西區大仁街44號,06 227 7770,4.9,62,營業中,星期一: 13:00 – 21:00; 星期二: 休息; 星期三: 13:00 – 21:00; 星期四: 休息; 星期五: 13:00 – 21:00; 星期六: 13:00 – 21:00; 星期日: 13:00 – 21:00,40,2025/6/5,https://maps.google.com/?cid=13783188740576071570
台南市,721台灣臺南市麻豆區興國路25-1號,貓狗大棧麻豆美容室-泡泡狗寵物沙龍,721台灣臺南市麻豆區興國路25-1號,0978 053 793,5,22,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/8/10,https://maps.google.com/?cid=13473500282418149057
台南市,721台灣臺南市麻豆區興中路214號,維新寵物沙龍,721台灣臺南市麻豆區興中路214號,0926 359 971,5,18,營業中,星期一: 09:00 – 17:00; 星期二: 09:00 – 17:00; 星期三: 09:00 – 17:00; 星期四: 09:00 – 17:00; 星期五: 09:30 – 17:00; 星期六: 09:00 – 15:00; 星期日: 休息,45.5,2025/10/2,https://maps.google.com/?cid=14629604294790636744
台南市,701台灣臺南市東區崇明路599號,茶犬寵物美容,701台灣臺南市東區崇明路599號,06 267 9759,5,21,營業中,,,2025/8/27,https://maps.google.com/?cid=17028865695570246839
台南市,,走吧！洗澡狗狗精緻沙龍,730台灣台南市新营区中山路186號,06 632 5800,5,51,營業中,星期一: 11:00 – 19:00; 星期二: 11:00 – 19:00; 星期三: 11:00 – 19:00; 星期四: 11:00 – 19:00; 星期五: 11:00 – 19:00; 星期六: 11:00 – 19:00; 星期日: 休息,48,2025/7/21,https://maps.google.com/?cid=14269836624084561608
台南市,709台灣臺南市安南區長和路三段37號,黑桃の家寵物美容館,709台灣臺南市安南區長和路三段37號,06 356 5167,5,38,營業中,星期一: 10:00 – 20:00; 星期二: 10:00 – 20:00; 星期三: 10:00 – 20:00; 星期四: 10:00 – 20:00; 星期五: 10:00 – 20:00; 星期六: 10:00 – 20:00; 星期日: 10:00 – 20:00,70,2024/12/26,https://maps.google.com/?cid=14406419521263940660
台南市,744009台灣臺南市新市區中正路39、41號,寵物公園(台南新市店) - 專業寵物用品&寵物美容,744009台灣臺南市新市區中正路39、41號,06 589 0332,5,346,營業中,星期一: 11:00 – 22:00; 星期二: 11:00 – 22:00; 星期三: 11:00 – 22:00; 星期四: 11:00 – 22:00; 星期五: 11:00 – 22:00; 星期六: 11:00 – 22:00; 星期日: 11:00 – 22:00,77,2025/10/18,https://maps.google.com/?cid=13339783671430805067
高雄市,802台灣高雄市苓雅區福德三路321號,佩泊寵物美容,802台灣高雄市苓雅區福德三路321號,0965 658 927,5,246,營業中,星期一: 10:00 – 21:00; 星期二: 休息; 星期三: 10:00 – 21:00; 星期四: 10:00 – 21:00; 星期五: 10:00 – 21:00; 星期六: 10:00 – 21:00; 星期日: 10:00 – 21:00,66,2025/10/18,https://maps.google.com/?cid=14144566400656554308
高雄市,802台灣高雄市苓雅區武昌路70巷71號1樓,高雄沐沐猫澡堂。高雄純貓美容│安親│住宿,802台灣高雄市苓雅區武昌路70巷71號1樓,0901 334 547,5,103,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 休息; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,54,2025/10/22,https://maps.google.com/?cid=10663675174052161031
高雄市,806台灣高雄市前鎮區二聖一路87號,歐比寵物生活館｜高雄寵物美容推薦｜高雄寵物住宿推薦｜高雄寵物洗澡推薦｜前鎮寵物美容推薦｜前鎮寵物住宿推薦｜前鎮寵物洗澡推薦,806台灣高雄市前鎮區二聖一路87號,07 722 2987,4.9,175,營業中,星期一: 10:00 – 18:30; 星期二: 10:00 – 18:30; 星期三: 09:00 – 17:00; 星期四: 10:00 – 18:30; 星期五: 10:00 – 18:30; 星期六: 10:00 – 18:30; 星期日: 10:00 – 18:30,59,2025/9/26,https://maps.google.com/?cid=4536130831877952009
高雄市,800台灣高雄市新興區達仁街32號1樓,毛小孩的店 （特寵繁業字第W1110351-00號）(精緻寵物美容.用品)(寵物美容教學),800台灣高雄市新興區達仁街32號1樓,07 222 2001,4.9,129,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 休息,54,2025/9/18,https://maps.google.com/?cid=12996948126898694439
高雄市,802台灣高雄市苓雅區仁義街151之1號,小白屋寵物精緻沙龍/專業皮毛護理/低壓美容環境/高雄寵物美容/苓雅寵物美容,802台灣高雄市苓雅區仁義街151之1號,0958 065 165,5,117,營業中,星期一: 10:00 – 18:30; 星期二: 10:00 – 18:30; 星期三: 10:00 – 18:30; 星期四: 10:00 – 18:30; 星期五: 10:00 – 18:30; 星期六: 10:00 – 18:30; 星期日: 休息,51,2025/10/11,https://maps.google.com/?cid=13473606154811444654
高雄市,806台灣高雄市前鎮區民權二路70號,毛町寵物浴場《一對一VIP獨立空間＆時間》前鎮寵物美容/專業皮毛調理所/高雄寵物美容推薦,806台灣高雄市前鎮區民權二路70號,07 333 1258,4.9,158,營業中,星期一: 10:00 – 18:00; 星期二: 10:00 – 18:00; 星期三: 休息; 星期四: 10:00 – 18:00; 星期五: 10:00 – 18:00; 星期六: 10:00 – 18:00; 星期日: 休息,40,2025/10/14,https://maps.google.com/?cid=5809049201654697644
高雄市,807台灣高雄市三民區九如一路307號,熊寶貝｜寵物美容｜寵物SPA｜高級洗浴｜寵物大美｜寵物小美｜寵物安親｜寵物住宿｜寵物旅館｜24H遠端監控｜互動攝影機,807台灣高雄市三民區九如一路307號,07 392 9889,5,79,營業中,星期一: 10:30 – 20:00; 星期二: 10:30 – 20:00; 星期三: 10:30 – 20:00; 星期四: 10:30 – 20:00; 星期五: 10:30 – 20:00; 星期六: 10:30 – 20:00; 星期日: 休息,57,2025/10/12,https://maps.google.com/?cid=13984045728278406716
高雄市,813台灣高雄市左營區至聖路306號,哈基咪Hagimi寵物美容x住宿/左營區寵物美容推薦/高雄寵物美容推薦/狗狗住宿/貓咪住宿,813台灣高雄市左營區至聖路306號,0913 863 306,4.9,128,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/10/16,https://maps.google.com/?cid=9759887943254565368
高雄市,806台灣高雄市前鎮區民權二路613號,毛絨絨澡堂x貓茸茸旅館,806台灣高雄市前鎮區民權二路613號,07 330 0313,5,625,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/10/25,https://maps.google.com/?cid=7298259494329824419
高雄市,813台灣高雄市左營區民族一路1014-1號,CafeDOG寵物沙龍,813台灣高雄市左營區民族一路1014-1號,07 350 9755,4.9,225,營業中,星期一: 10:00 – 18:00; 星期二: 10:00 – 18:00; 星期三: 10:00 – 18:00; 星期四: 10:00 – 18:00; 星期五: 10:00 – 18:00; 星期六: 10:00 – 18:00; 星期日: 10:00 – 18:00,56,2025/9/29,https://maps.google.com/?cid=10719976065526794416
高雄市,811台灣高雄市楠梓區加昌路700巷70號,沐恩寵物美容 Moon pet grooming,811台灣高雄市楠梓區加昌路700巷70號,0981 587 877,4.9,65,營業中,星期一: 09:00 – 18:00; 星期二: 09:00 – 18:00; 星期三: 09:00 – 18:00; 星期四: 09:00 – 18:00; 星期五: 09:00 – 18:00; 星期六: 09:00 – 18:00; 星期日: 休息,54,2025/3/13,https://maps.google.com/?cid=12764988093439936359
高雄市,806台灣高雄市前鎮區新光路5號,瑞尼．愛時尚寵物美容,806台灣高雄市前鎮區新光路5號,0976 750 980,4.9,70,營業中,星期一: 休息; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,54,2025/7/18,https://maps.google.com/?cid=403981464320507474
高雄市,806台灣高雄市前鎮區崗山西街295號,黑馬寵物美容｜深層刷牙無麻醉｜寵物安親住宿｜一對一美容｜精緻洗澡｜專業調理護膚｜寵物用品｜送養浪浪 中途愛媽TNR｜前鎮寵物美容｜狗狗洗澡｜貓咪洗澡｜寵物火化｜,806台灣高雄市前鎮區崗山西街295號,0915 011 057,5,78,營業中,星期一: 10:30 – 19:00; 星期二: 休息; 星期三: 10:30 – 19:00; 星期四: 10:30 – 19:00; 星期五: 10:30 – 19:00; 星期六: 10:30 – 19:00; 星期日: 休息,42.5,2025/9/30,https://maps.google.com/?cid=17343756089835395092
高雄市,802台灣高雄市苓雅區中山二路353號,派格寵物美容學苑,802台灣高雄市苓雅區中山二路353號,07 338 0886,5,173,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/8/22,https://maps.google.com/?cid=7220998117030577471
