name_filtered,address_filtered,city,district,place_id,name_checked,business_status,address_checked,phone,opening_hours,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
堉晨寵物實業有限公司,高雄市新興區新田路116號,高雄市,新興區,ChIJ1Re4qlsFbjQRn1QKXpC4na4,角落.有貓 corner cat coffee 高雄 新堀江店/貓咪寵物美容/幼貓販售 貓舍/角落貓學堂,OPERATIONAL,800台灣高雄市新興區新田路116號,0909033301,"['星期一: 12:00 – 20:30', '星期二: 12:00 – 20:30', '星期三: 12:00 – 20:30', '星期四: 12:00 – 20:30', '星期五: 12:00 – 20:30', '星期六: 12:00 – 21:00', '星期日: 12:00 – 21:00']","['establishment', 'food', 'point_of_interest', 'restaurant']",4.9,1440.0,120.3041646,22.6225711,https://maps.google.com/?cid=12582415864135570591,https://www.facebook.com/profile.php?id=100089691724142,2025-09-10
米特寵物美容旅店,高雄市楠梓區惠正街145號,高雄市,楠梓區,ChIJ1SsGAc8PbjQREnkG6E1tUcg,米特寵物美容旅店（寵物美容/住宿/安親）Meet Pet Grooming Salon & Hotel,OPERATIONAL,811台灣高雄市楠梓區惠正街145號,0916922982,"['星期一: 休息', '星期二: 10:00 – 19:00', '星期三: 10:00 – 19:00', '星期四: 10:00 – 19:00', '星期五: 10:00 – 19:00', '星期六: 10:00 – 19:00', '星期日: 休息']","['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,30.0,120.3240759,22.732679,https://maps.google.com/?cid=14434438462071798034,https://www.facebook.com/meetahuang/,2023-08-26
毛寶貝快樂寵物坊,新北市板橋區仁化街137號1樓,新北市,板橋區,ChIJ1VPprUWoQjQR1Q4TJ9t3p_A,毛寶貝快樂寵物坊 | 新北 板橋 專業幼犬買賣推薦 品種幼犬販售合法店家優質首選 人氣柴犬 赤柴 白柴 黑柴 好評 熱門哈士奇 黃金獵犬 博美 瑪爾濟斯 柯基犬價格 約克夏費用,OPERATIONAL,220台灣新北市板橋區仁化街137號門口可停車,0903109236,"['星期一: 休息', '星期二: 13:30 – 21:00', '星期三: 13:30 – 21:00', '星期四: 13:30 – 21:00', '星期五: 13:30 – 21:00', '星期六: 13:30 – 21:00', '星期日: 13:30 – 21:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,204.0,121.4773421,25.0329778,https://maps.google.com/?cid=17340960673350487765,https://furrybaby.queenmary.com.tw/,2025-10-11
狗太陽寵物精品沙龍,高雄市前金區光復一街32號,高雄市,前金區,ChIJ1VmU_n4FbjQRC8N83WZ7i9s,DogSun寵物精品沙龍大立伊勢丹店,OPERATIONAL,80148台灣高雄市前金區光復一街32號,072110102,"['星期一: 10:00 – 20:00', '星期二: 10:00 – 20:00', '星期三: 10:00 – 20:00', '星期四: 10:00 – 20:00', '星期五: 10:00 – 20:00', '星期六: 10:00 – 20:00', '星期日: 10:00 – 20:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,9.0,120.29648,22.6232903,https://maps.google.com/?cid=15819873797801820939,,2023-10-22
晧晧寵物精品,高雄市前鎮區一心二路42號,高雄市,前鎮區,ChIJ1WJCAWMDbjQRLs2o_zGn09k,嬌滴滴寵物（一心店）「託運、美容、百貨、徵婚、接送」,OPERATIONAL,806台灣高雄市前鎮區一心二路42號,073331239,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.3,164.0,120.311573,22.61106,https://maps.google.com/?cid=15696072959500799278,https://www.facebook.com/taiwanpetshop2/,2019-05-09
台灣邦尼寵物用品有限公司,臺中市太平區樹德路256號,臺中市,太平區,ChIJ1X6_BgAYaTQR33PB_gwuggQ,太平區寵物店邦比,OPERATIONAL,411台灣臺中市太平區樹德路256號,0423956971,"['星期一: 10:00 – 23:00', '星期二: 10:00 – 23:00', '星期三: 10:00 – 23:00', '星期四: 10:00 – 23:00', '星期五: 10:00 – 23:00', '星期六: 10:00 – 23:00', '星期日: 10:00 – 23:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.3,264.0,120.7125122,24.1564609,https://maps.google.com/?cid=324872756472673247,,2025-08-24
瑪莎寵物美學,新北市樹林區佳園路3段486號1樓,新北市,樹林區,ChIJ1_S2g3YcaDQRM3_dPda0F-g,瑪莎寵物美學,OPERATIONAL,238台灣新北市樹林區佳園路三段486號1樓,0289701168,"['星期一: 11:00 – 20:00', '星期二: 11:00 – 20:00', '星期三: 11:00 – 20:00', '星期四: 11:00 – 20:00', '星期五: 09:00 – 18:00', '星期六: 11:00 – 20:00', '星期日: 休息']","['establishment', 'point_of_interest']",4.7,44.0,121.3829499,24.9445823,https://maps.google.com/?cid=16724034573517553459,http://line.me/ti/p/%40tnk3143c,2023-05-02
樂豪寵物貓舍,新北市板橋區中正路348號1樓,新北市,板橋區,ChIJ1_VwabypQjQRmW2ThkGDNkQ,樂豪寵物貓舍&住宿&美容,OPERATIONAL,220台灣新北市板橋區中正路348號,0289651685,"['星期一: 11:00 – 20:00', '星期二: 11:00 – 20:00', '星期三: 11:00 – 20:00', '星期四: 休息', '星期五: 11:00 – 20:00', '星期六: 11:00 – 20:00', '星期日: 休息']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,72.0,121.4545027,25.0236136,https://maps.google.com/?cid=4915260360775396761,http://lehaocathouse.com/,2025-10-18
愛犬小屋,臺北市松山區民生東路五段36巷6弄5之1號1樓,臺北市,松山區,ChIJ1bgwaK2rQjQR9D3CCizt3Mc,愛犬小屋,OPERATIONAL,105台灣臺北市松山區民生東路五段36巷6弄 5之一號1樓,0927191100,"['星期一: 11:00 – 20:00', '星期二: 11:00 – 20:00', '星期三: 11:00 – 20:00', '星期四: 11:00 – 20:00', '星期五: 11:00 – 20:00', '星期六: 11:00 – 20:00', '星期日: 11:00 – 20:00']","['establishment', 'point_of_interest']",4.6,8.0,121.5599374,25.0576498,https://maps.google.com/?cid=14401646481838849524,https://www.facebook.com/%E6%84%9B%E7%8A%AC%E5%B0%8F%E5%B1%8B-120540405459795/?ti=as,2022-01-16
牛棚寵物沙龍,桃園市中壢區東興里龍岡路一段94號,桃園市,中壢區,ChIJ1by2mk4iaDQRCHuocyfgp_s,牛棚寵物沙龍,OPERATIONAL,320台灣桃園市中壢區龍岡路一段94號,034686722,"['星期一: 休息', '星期二: 12:00 – 21:30', '星期三: 12:00 – 21:30', '星期四: 12:00 – 21:30', '星期五: 12:00 – 21:30', '星期六: 12:00 – 21:30', '星期日: 12:00 – 21:30']","['establishment', 'point_of_interest']",4.8,24.0,121.223215,24.950095,https://maps.google.com/?cid=18133708884679359240,https://www.facebook.com/niufamily.94/?hc_ref=ARQX5bwx4cZZ2VDl_uy8qNRhqMDgy2hSHSqZQ1WAG3yISKPtX9USTeB3DnwaCpoPaho&fref=nf&__xts__[0]=68.ARA6YHuPIs5QY7uZ2IpReiJ6PXlb1WU7O4DtEfsM0G3CaZYKjveMo84jDiXP6yL75EmXrTNm7_nWprPrr-P-rpVWqi7t1jq5jQT9mku8LBtKd1SpI49bnYR46_M34t9yJpiIfTCylr9Y&__tn__=kC-R,2024-02-05
蔓蔓寵物行號,臺南市永康區臺南市永康區小北路3-2號1樓,臺南市,永康區,ChIJ1daNZZB3bjQRvq8pyy46CUk,蔓蔓寵物-美容·安親·住宿-特寵業字第U1120672號,OPERATIONAL,710台灣臺南市永康區小北路3-2號,062514627,"['星期一: 11:00 – 19:00', '星期二: 11:00 – 19:00', '星期三: 11:00 – 19:00', '星期四: 11:00 – 19:00', '星期五: 11:00 – 19:00', '星期六: 11:00 – 19:00', '星期日: 11:00 – 19:00']","['establishment', 'point_of_interest']",4.9,91.0,120.2140144,23.0205314,https://maps.google.com/?cid=5262801612210548670,https://lin.ee/1wYuj05,2024-04-07
佳和寵物用品公司,新北市淡水區民權路153號地下1樓,新北市,淡水區,ChIJ1zIggp2vQjQRwhG670WbtzQ,咕咕G寵物城淡水店,OPERATIONAL,251台灣新北市淡水區民權路153號,0228091788,"['星期一: 10:30 – 22:30', '星期二: 10:30 – 22:30', '星期三: 10:30 – 22:30', '星期四: 10:30 – 22:30', '星期五: 10:30 – 22:30', '星期六: 10:30 – 22:30', '星期日: 10:30 – 22:30']","['establishment', 'point_of_interest', 'store']",4.2,152.0,121.4601542,25.1362296,https://maps.google.com/?cid=3798675535387300290,https://www.facebook.com/coocoog.danshuei/,2025-01-13
東森寵物雲股份有限公司西屯青海分公司,臺中市西屯區青海路二段225號,臺中市,西屯區,ChIJ20qWD5sXaTQRvWMVRwComn8,東森寵物 台中青海店,OPERATIONAL,407台灣臺中市西屯區青海路二段225號,0424528957,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,901.0,120.6430205,24.1720085,https://maps.google.com/?cid=9194846308376339389,https://www.oscar-pet.com.tw/,2025-06-05
東森寵物雲股份有限公司西屯青海分公司,臺中市西屯區青海路二段225號,臺中市,西屯區,ChIJ20qWD5sXaTQRvWMVRwComn8,東森寵物 台中青海店,OPERATIONAL,407台灣臺中市西屯區青海路二段225號,0424528957,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,901.0,120.6430205,24.1720085,https://maps.google.com/?cid=9194846308376339389,https://www.oscar-pet.com.tw/,2025-06-05
東森寵物雲股份有限公司西屯青海分公司,臺中市西屯區青海路二段225號,臺中市,西屯區,ChIJ20qWD5sXaTQRvWMVRwComn8,東森寵物 台中青海店,OPERATIONAL,407台灣臺中市西屯區青海路二段225號,0424528957,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,901.0,120.6430205,24.1720085,https://maps.google.com/?cid=9194846308376339389,https://www.oscar-pet.com.tw/,2025-06-05
東森寵物雲股份有限公司西屯青海分公司,臺中市西屯區青海路二段225號,臺中市,西屯區,ChIJ20qWD5sXaTQRvWMVRwComn8,東森寵物 台中青海店,OPERATIONAL,407台灣臺中市西屯區青海路二段225號,0424528957,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,901.0,120.6430205,24.1720085,https://maps.google.com/?cid=9194846308376339389,https://www.oscar-pet.com.tw/,2025-06-05
傑盛愛犬訓練學苑,桃園市大溪區仁愛里埔頂六街177號,桃園市,大溪區,ChIJ213VxCkZaDQRZ95P1JDC-5M,傑盛愛犬訓練學苑,OPERATIONAL,335台灣桃園市大溪區埔頂六街177號,0917377902,"['星期一: 08:00 – 22:00', '星期二: 08:00 – 22:00', '星期三: 08:00 – 22:00', '星期四: 08:00 – 22:00', '星期五: 08:00 – 22:00', '星期六: 08:00 – 22:00', '星期日: 08:00 – 22:00']","['establishment', 'point_of_interest']",4.3,57.0,121.2802178,24.9054375,https://maps.google.com/?cid=10663330470022864487,,2025-02-10
僑美寵物美容量販,高雄市路竹區中山路786號,高雄市,路竹區,ChIJ21Q4l5kMbjQR_0N0FLsj31s,僑美寵物量販專賣店,OPERATIONAL,821台灣高雄市路竹區中山路786號,076073051,"['星期一: 10:30 – 20:00', '星期二: 10:30 – 20:00', '星期三: 10:30 – 20:00', '星期四: 10:30 – 20:00', '星期五: 10:30 – 20:00', '星期六: 10:30 – 20:00', '星期日: 休息']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,31.0,120.2609544,22.8549217,https://maps.google.com/?cid=6620049263666938879,https://zh-tw.facebook.com/%E5%83%91%E7%BE%8E%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E9%87%8F%E8%B2%A9-309698995776975/,2021-04-19
好窩犬舍,新北市永和區中正路512號1.2樓,新北市,永和區,ChIJ24n5M-apQjQRQP7J_e7c7oQ,好窩沙龍,OPERATIONAL,234台灣新北市永和區中正路512號,0229240203,"['星期一: 09:00 – 21:00', '星期二: 09:00 – 21:00', '星期三: 09:00 – 21:00', '星期四: 09:00 – 21:00', '星期五: 09:00 – 21:00', '星期六: 09:00 – 21:00', '星期日: 09:00 – 21:00']","['establishment', 'point_of_interest']",4.6,105.0,121.5173621,25.0049066,https://maps.google.com/?cid=9578836376481824320,https://www.facebook.com/goodstaypethotel/photos/?tab=album&album_id=1155239977830571,2025-10-24
東洋犬舍,高雄市梓官區忠孝路237-1號,高雄市,梓官區,ChIJ25Ci984ObjQR3aB7vljLTlc,東洋狗學校(梓官校區),OPERATIONAL,826台灣高雄市梓官區忠孝路237-1號,0987214262,"['星期一: 08:00 – 12:00, 13:30 – 17:00', '星期二: 08:00 – 12:00, 13:30 – 17:00', '星期三: 08:00 – 12:00, 13:30 – 17:00', '星期四: 08:00 – 12:00, 13:30 – 17:00', '星期五: 08:00 – 12:00, 13:30 – 17:00', '星期六: 08:00 – 12:00, 13:30 – 17:00', '星期日: 休息']","['establishment', 'point_of_interest']",4.5,115.0,120.2591483,22.7672085,https://maps.google.com/?cid=6291189311496495325,https://www.dy-dogschool.com.tw/,2023-05-25
毛毛屋寵物美容,臺中市北屯區臺中市北屯區大連路三段191號,臺中市,北屯區,ChIJ25jNlO4XaTQRD14d8F2bQL0,毛毛屋寵物美容工坊,OPERATIONAL,406台灣臺中市北屯區大連路三段191號,0422470002,"['星期一: 10:30 – 20:00', '星期二: 10:30 – 20:00', '星期三: 休息', '星期四: 10:30 – 20:00', '星期五: 10:30 – 20:00', '星期六: 10:30 – 20:00', '星期日: 10:30 – 20:00']","['establishment', 'point_of_interest']",4.5,62.0,120.6965213,24.1744406,https://maps.google.com/?cid=13637070499440582159,,2024-05-14
雪莉寵物生活館,臺南市東區崇德路785之8、9號,臺南市,東區,ChIJ27gPXVqvQjQRF_3L9xdZVyI,雪莉寵物美容,OPERATIONAL,248台灣新北市五股區成泰路三段577巷9號,0282955815,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'point_of_interest']",3.4,51.0,121.4518422,25.1026746,https://maps.google.com/?cid=2474544479739837719,,2024-11-29
史溫托爾寵物店,臺南市安平區永華路二段660號1樓,臺南市,安平區,ChIJ29iLeup2bjQRCKuQIQAKv-g,史溫托爾寵物旅館,OPERATIONAL,701台灣臺南市安平區永華路二段660號708,062993038,"['星期一: 11:00 – 19:30', '星期二: 休息', '星期三: 11:00 – 19:30', '星期四: 11:00 – 18:00', '星期五: 11:00 – 19:30', '星期六: 11:00 – 19:30', '星期日: 11:00 – 19:30']","['establishment', 'point_of_interest']",4.8,70.0,120.1734037,22.9910015,https://maps.google.com/?cid=16771134533030423304,,2022-07-14
鳳甲寵物店,高雄市鳳山區南華一路133號,高雄市,鳳山區,ChIJ2Q8cWE0DbjQRinI-83u4i-Y,寵物3C精品•SPA館,OPERATIONAL,830台灣高雄市鳳山區南華一路133號,077921313,"['星期一: 09:30 – 21:30', '星期二: 09:30 – 21:30', '星期三: 09:30 – 21:30', '星期四: 09:30 – 21:30', '星期五: 09:30 – 21:30', '星期六: 09:30 – 21:30', '星期日: 09:30 – 21:30']","['establishment', 'point_of_interest', 'store']",4.3,503.0,120.3447883,22.5945542,https://maps.google.com/?cid=16612574492987650698,https://m.facebook.com/pet3c/,2019-04-05
陪樂樂寵物館,臺南市永康區永康里14鄰永中街96號,臺南市,永康區,ChIJ2T9ZfFtxbjQRVOYMh-xCSi4,陪樂樂動物醫院,CLOSED_TEMPORARILY,710台灣臺南市永康區永中街96號,062321490,,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,42.0,120.2579799,23.0246772,https://maps.google.com/?cid=3335552057666758228,,2023-03-11
咩皮鍋吉貓屋,高雄市左營區崇實里29鄰先勝路50號1樓,高雄市,左營區,ChIJ2TGlVeYFbjQRnefy-Q49vEo,咩皮鍋吉貓屋｜高雄左營｜純貓住宿｜純貓沙龍｜行為友善,OPERATIONAL,813008台灣高雄市左營區先勝路50號,,,"['establishment', 'point_of_interest']",5.0,18.0,120.2811987,22.6789319,https://maps.google.com/?cid=5385246388960552861,https://www.mpkgmeow.com/,2025-10-26
貓掌星雲地球總部有限公司,新北市八里區新北市八里區觀海大道95號1樓,新北市,八里區,ChIJ2XxgCAClQjQRjMQjvnULgYc,貓洞,OPERATIONAL,249台灣新北市八里區觀海大道95號,0226194963,"['星期一: 10:00 – 19:00', '星期二: 10:00 – 19:00', '星期三: 10:00 – 19:00', '星期四: 10:00 – 19:00', '星期五: 10:00 – 19:00', '星期六: 10:00 – 19:00', '星期日: 10:00 – 19:00']","['establishment', 'point_of_interest', 'store', 'veterinary_care']",5.0,24.0,121.4265785,25.161681,https://maps.google.com/?cid=9764098067445040268,https://rink.cc/1t30x,2025-02-01
歐藤寵物沙龍,臺中市西區模範街35之2號1樓,臺中市,西區,ChIJ2Z2fbJk9aTQRcZhVyORfnak,美樂地寵物沙龍（歐藤寵物沙龍）,OPERATIONAL,403台灣臺中市西區模範街35-2號,0423262320,"['星期一: 10:00 – 19:30', '星期二: 10:00 – 19:30', '星期三: 休息', '星期四: 10:00 – 19:30', '星期五: 10:00 – 19:30', '星期六: 10:00 – 19:30', '星期日: 10:00 – 19:30']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.4,48.0,120.6663311,24.1500559,https://maps.google.com/?cid=12222030399971629169,,2025-06-12
啾咪寵物美容,臺南市東區前鋒路50號,臺南市,東區,ChIJ2_r5_I52bjQR5iha8Q2fu6M,啾咪Jumi寵物美容/毛小孩旅館,OPERATIONAL,701台灣臺南市東區前鋒路52號,0936573866,"['星期一: 10:30 – 20:00', '星期二: 10:30 – 20:00', '星期三: 10:30 – 20:00', '星期四: 10:30 – 20:00', '星期五: 10:30 – 20:00', '星期六: 10:30 – 20:00', '星期日: 休息']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,119.0,120.2129023,22.9910554,https://maps.google.com/?cid=11798198531059755238,https://www.facebook.com/jumi2082385/,2023-06-19
寵物私語店,臺南市安平區健康二街531號1樓,臺南市,安平區,ChIJ2eHO1w92bjQRaWRUvvYnEYA,Pet's Whisper 寵物私語,OPERATIONAL,708台灣臺南市安平區健康二街531號,062950821,"['星期一: 休息', '星期二: 10:00 – 19:00', '星期三: 10:00 – 19:00', '星期四: 10:00 – 19:00', '星期五: 10:00 – 19:00', '星期六: 10:00 – 19:00', '星期日: 休息']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,39.0,120.1744648,22.9961296,https://maps.google.com/?cid=9228201052167496809,,2025-01-16
