id,name,buss_status,loc_id,city_id,category_id,address,phone,op_hours,rating,rating_total,newest_review,longitude,latitude,map_url,website,place_id,update_time,store_count,w_area_cat,P75_district_rating_total,P75_city_rating_total,m_city_area_cat,district_rating_avg,avb_score,store_score
sal0060,Gogo來洗澡寵物美容,OPERATIONAL,NTP006,NTP,4,231臺灣新北市新店區北宜路二段175號,0222170003,35.0,4.8,16.0,2023-01-10,121.552443,24.9533424,https://maps.google.com/?cid=13904427619393049942,,ChIJIVFS_goBaDQRVpUNQ0Bz9sA,2025/10/30 09:43:54,34,0.53125,102.0,95.75,99.0703125,4.5323529411764705,0.6041666666666666,0.5521561380509838
sal0061,爵寵寵物沙龍,OPERATIONAL,NTP006,NTP,4,23153臺灣新北市新店區安康路一段65號,0222113030,54.0,4.0,21.0,2021-05-08,121.5303365,24.9608153,https://maps.google.com/?cid=7941164444819772751,https://www.facebook.com/pet.salon0222113030/,ChIJe0Op7yUCaDQRT9VxDP2uNG4,2025/10/30 09:43:54,34,0.53125,102.0,95.75,99.0703125,4.5323529411764705,0.6607142857142857,0.5866146145165074
sal0062,格樂寵物美容坊,OPERATIONAL,NTP006,NTP,4,231臺灣新北市新店區安民街123號,0952508985,101.5,2.2,10.0,2022-06-30,121.5162872,24.9686588,https://maps.google.com/?cid=11474021518458633813,https://line.me/ti/p/5dpDoYL18L,ChIJjajDMj8CaDQRVT7qcMfpO58,2025/10/30 09:43:54,34,0.53125,102.0,95.75,99.0703125,4.5323529411764705,0.8020833333333333,0.6927615483644213
sal0063,尾巴搖搖寵物自助澡堂/預約制自助洗,OPERATIONAL,NTP006,NTP,4,231臺灣新北市新店區大新街3-1號,0282171551,44.0,5.0,181.0,2025-09-03,121.54354,24.968746,https://maps.google.com/?cid=146329380444740325,https://happytails999com.wordpress.com/,ChIJBXDy2BkBaDQR5Zqc1cvdBwI,2025/10/30 09:43:54,34,0.53125,102.0,95.75,99.0703125,4.5323529411764705,0.6309523809523809,0.6100776328551449
sal0064,接狗接貓,OPERATIONAL,NTP006,NTP,4,231臺灣新北市新店區三民路60巷5號,0289111170,39.0,4.4,79.0,2023-10-09,121.5353573,24.9726091,https://maps.google.com/?cid=17044167678621625576,,ChIJ25tCsR8CaDQR6KxvKDMMiew,2025/10/30 09:43:54,34,0.53125,102.0,95.75,99.0703125,4.5323529411764705,0.6160714285714286,0.5512157685980549
sal0065,圓圓寵物沙龍,OPERATIONAL,NTP006,NTP,4,231臺灣新北市新店區安康路一段65號,0222113030,45.0,0.0,0.0,,121.5303365,24.9608153,https://maps.google.com/?cid=10865590695756167679,,ChIJtXYPnsMDaDQR__lVXytVypY,2025/10/30 09:43:54,34,0.53125,102.0,95.75,99.0703125,4.5323529411764705,0.6339285714285714,0.5746376050420168
sal0066,Fenhongniuniuchongwuyi Station,OPERATIONAL,NTP008,NTP,4,239臺灣新北市鶯歌區鳳福路175號,0286777754,48.0,4.7,90.0,2025-06-14,121.3305947,24.9753447,https://maps.google.com/?cid=14222808364178040399,https://www.facebook.com/smallPinkCow/,ChIJf02uTGUeaDQRT2ZJ_9mQYcU,2025/10/30 09:43:54,15,0.3333333333333333,58.5,95.75,83.33333333333334,4.08,0.6428571428571428,0.5659615384615384
sal0067,小皮球寵物美容-鶯歌寵物美容|鳳鳴寵物美容|寵物洗澡|寵物洗澡|貓咪洗澡|貓咪洗澡|洗狗推薦|洗狗推薦,OPERATIONAL,NTP008,NTP,4,239臺灣新北市鶯歌區鳳五路188號一樓,,40.0,5.0,79.0,2025-10-16,121.3295329,24.9737197,https://maps.google.com/?cid=7146716291306569764,https://www.facebook.com/petsalon.pichuuu,ChIJyyf8vNsfaDQRJEDTHZo8LmM,2025/10/30 09:43:54,15,0.3333333333333333,58.5,95.75,83.33333333333334,4.08,0.6190476190476191,0.5605749486652978
sal0068,要確定欸寵物美容｜每月休息日公布於IG,OPERATIONAL,NTP008,NTP,4,239臺灣新北市鶯歌區鳳吉一街221號,0955151336,56.0,4.7,95.0,2025-09-13,121.3301934,24.9760322,https://maps.google.com/?cid=5606902047636848540,https://lin.ee/ep7OlYK,ChIJ56SRQVUfaDQRnP_Np7S3z00,2025/10/30 09:43:54,15,0.3333333333333333,58.5,95.75,83.33333333333334,4.08,0.6666666666666666,0.5880373831775701
sal0069,日日好日寵物沙龍-板橋寵物美容|寵物洗澡|寵物沙龍|狗狗洗澡|寵物剃毛|寵物洗護|狗狗美容|寵物皮毛養護,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區滿平街50號,0226836310,45.0,5.0,19.0,2025-01-24,121.4268833,24.9896344,https://maps.google.com/?cid=12027041050415908815,https://www.facebook.com/profile.php?id=100063872475284&mibextid=LQQJ4d,ChIJOfDNJ9QdaDQRz8cUBR2i6KY,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6339285714285714,0.6213287854712725
sal0070,雲朵SKY@寵物美容 LINE：lovesky2003,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區存德街27號,0916425741,86.0,5.0,96.0,2024-01-02,121.4306089,24.9917491,https://maps.google.com/?cid=10244337830540269223,https://www.facebook.com/profile.php?id=100094676735051&mibextid=LQQJ4d,ChIJl0lRaJ4daDQRp9Zy5PoyK44,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.7559523809523809,0.7465052441243545
sal0071,Ohana寵物美容 板橋寵物美容 板橋洗狗 板橋洗貓 板橋幼犬美容 樹林洗貓洗狗 樹林寵物美容,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區金門街16號,0979512113,54.0,5.0,33.0,2025-04-12,121.4332285,24.9944461,https://maps.google.com/?cid=13055737065109161631,https://ohana-pet.weebly.com/,ChIJ3Zhs3IcdaDQRn4a7PrBLL7U,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6607142857142857,0.648855216195382
sal0072,璦芯寵物美容 LINE：@165abuwj,OPERATIONAL,NTP007,NTP,4,238臺灣新北市樹林區樹德街5號2F,0226872223,41.0,5.0,167.0,2025-10-14,121.4228179,24.9913861,https://maps.google.com/?cid=16845430811503282340,https://sites.google.com/view/aixinpet,ChIJ49gFHT4daDQRpMgSeBL-xuk,2025/10/30 09:43:54,30,0.5,72.0,95.75,83.875,4.4399999999999995,0.6220238095238095,0.5987321636178139
sal0073,雪之犬專業寵物美容店,OPERATIONAL,NTP007,NTP,4,238臺灣新北市樹林區中華路153號ㄧ樓,0286855382,72.0,4.4,131.0,2025-06-29,121.4213439,24.9821393,https://maps.google.com/?cid=6453091335277995180,,ChIJG4nL6xgdaDQRrGRlJmH8jVk,2025/10/30 09:43:54,30,0.5,72.0,95.75,83.875,4.4399999999999995,0.7142857142857143,0.6308019612731655
sal0074,吉の毛寶澡堂—板橋寵物店/板橋寵物美容/樹林寵物店/樹林寵物美容/寵物用品,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區溪北路148號,0286853285,45.0,5.0,32.0,2023-11-18,121.4302958,24.9883189,https://maps.google.com/?cid=6081090938114522277,https://www.instagram.com/jimmy_pet_baby?igsh=ZWV6NzVmY3R5bGIw&utm_source=qr,ChIJGQGB6gYdaDQRpbwpPf1fZFQ,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6339285714285714,0.6224709347433627
sal0075,草妮瑪寵物美容(無固定公休日/請先來電預約）,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區溪崑二街6號1樓,0286875432,63.0,4.9,34.0,2023-05-24,121.4289821,24.9920927,https://maps.google.com/?cid=13631779286840877186,https://lin.ee/2Ikgum1,ChIJQSW1PlYdaDQRgqCtgAnPLb0,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6875,0.6720300026648309
sal0076,毛寓所寵物美容旅店,OPERATIONAL,NTP001,NTP,4,220100臺灣新北市板橋區溪北路30號,0226834899,47.5,4.9,198.0,2025-06-23,121.4269557,24.9902512,https://maps.google.com/?cid=3152396738123529494,https://www.maoshower.com/,ChIJLVJZNjEdaDQRFv3zliGQvys,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6413690476190477,0.6277875731593832
sal0077,和禾寵物澡堂,OPERATIONAL,NTP007,NTP,4,238臺灣新北市樹林區名園街40號,0286857928,52.0,0.0,0.0,,121.4195222,24.9788361,https://maps.google.com/?cid=12706669432691287742,,ChIJbWQVIDMdaDQRvubgtYYoV7A,2025/10/30 09:43:54,30,0.5,72.0,95.75,83.875,4.4399999999999995,0.6547619047619048,0.5814285714285714
sal0078,米朵栗寵物美容工坊,OPERATIONAL,NTP007,NTP,4,238臺灣新北市樹林區復興路241號,0286752010,54.0,4.8,25.0,2021-01-21,121.4196997,24.9903978,https://maps.google.com/?cid=5125465163502126038,https://m.facebook.com/midorispa/?locale2=zh_TW,ChIJqeRziRYdaDQR1gMvC2lPIUc,2025/10/30 09:43:54,30,0.5,72.0,95.75,83.875,4.4399999999999995,0.6607142857142857,0.5976376906675414
sal0079,亞尼客寵物美容店,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區大觀路三段142號,0226812885,57.0,5.0,10.0,2024-11-21,121.4315136,24.9934363,https://maps.google.com/?cid=1855827398872792483,,ChIJrWV9-iYdaDQRo_0_yi85wRk,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6696428571428572,0.655346605823092
sal0080,有狗好寵物生活館,OPERATIONAL,NTP007,NTP,4,238臺灣新北市樹林區樹新路34巷36-2號,0226829988,48.0,4.8,216.0,2019-10-04,121.4276182,24.9945961,https://maps.google.com/?cid=17083992417925975005,https://www.facebook.com/goodog9988/,ChIJw6D5WD8daDQR3cvx15aIFu0,2025/10/30 09:43:54,30,0.5,72.0,95.75,83.875,4.4399999999999995,0.6428571428571428,0.6041967486452687
sal0081,Miona寵物美容,OPERATIONAL,NTP007,NTP,4,238臺灣新北市樹林區太順街110巷7號,0286853500,45.0,4.9,48.0,2021-08-28,121.415919,24.977952,https://maps.google.com/?cid=14683440993558580517,https://www.facebook.com/Miona1314/,ChIJ4S0euR0daDQRJc13lckPxss,2025/10/30 09:43:54,30,0.5,72.0,95.75,83.875,4.4399999999999995,0.6339285714285714,0.5841564658090723
sal0082,樂荳寵物沙龍(預約+Line)@390iwhhp,OPERATIONAL,NTP007,NTP,4,238臺灣新北市樹林區大安路541號號1樓,0963902131,54.0,5.0,47.0,2024-04-21,121.412729,24.9842252,https://maps.google.com/?cid=2327934056572544200,https://page.line.me/390iwhhp,ChIJU_0mCAYdaDQRyGSKxrB7TiA,2025/10/30 09:43:54,30,0.5,72.0,95.75,83.875,4.4399999999999995,0.6607142857142857,0.6132892618365396
sal0083,咕毛寵物美容坊,OPERATIONAL,NTP007,NTP,4,238臺灣新北市樹林區東華街29號,0286868988,45.0,4.8,38.0,2022-02-07,121.4148702,24.982217,https://maps.google.com/?cid=10738527738565633990,https://www.facebook.com/%E5%92%95%E6%AF%9B%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E5%9D%8A-495527717315592/,ChIJc3_6hRsdaDQRxifiQxXqBpU,2025/10/30 09:43:54,30,0.5,72.0,95.75,83.875,4.4399999999999995,0.6339285714285714,0.5771597802197801
sal0084,金錢狗寵物美容精品,OPERATIONAL,NTP007,NTP,4,238臺灣新北市樹林區鎮前街425巷3號,0286846363,40.0,4.5,20.0,2024-06-27,121.4139709,24.9826632,https://maps.google.com/?cid=3702020975717128780,https://www.facebook.com/MoneyDog.Pet/,ChIJcaLPeRsdaDQRTBqqmHY4YDM,2025/10/30 09:43:54,30,0.5,72.0,95.75,83.875,4.4399999999999995,0.6190476190476191,0.5511445762420492
sal0085,名家寵物生活館,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區大觀路三段133巷2號,0226819191,56.0,4.5,11.0,2018-12-20,121.4330561,24.9939582,https://maps.google.com/?cid=14748360145965368439,,ChIJm8mJZyMdaDQRd0TLn2mzrMw,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6666666666666666,0.6465594959352853
sal0086,艾妮塔寵物精品美容,OPERATIONAL,NTP007,NTP,4,238臺灣新北市樹林區日新街94號,0286752218,52.0,4.3,29.0,2023-12-27,121.4215114,24.9901441,https://maps.google.com/?cid=9745872155642937871,https://www.facebook.com/anitadogs,ChIJJ4AfExYdaDQRD8J39xZLQIc,2025/10/30 09:43:54,30,0.5,72.0,95.75,83.875,4.4399999999999995,0.6547619047619048,0.5767183462532299
sal0087,寵愛有家寵物精品旅館,OPERATIONAL,NTP007,NTP,4,238臺灣新北市樹林區太平路63號1樓,0286846886,66.5,5.0,15.0,2025-04-19,121.4192786,24.9820737,https://maps.google.com/?cid=6030162803952342951,https://www.facebook.com/profile.php?id=61576289365639,ChIJ74GtxLsdaDQRp1da-x5xr1M,2025/10/30 09:43:54,30,0.5,72.0,95.75,83.875,4.4399999999999995,0.6979166666666666,0.631608407079646
sal0088,朵貓貓旅館,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區金門街372巷28號1樓,0226852325,54.0,4.9,121.0,2023-02-03,121.4273339,24.9846967,https://maps.google.com/?cid=2708776344550311381,https://www.facebook.com/%E6%9C%B5%E8%B2%93%E8%B2%93%E6%97%85%E9%A4%A8-Domomo-Cat-Hotel-1940478429590958/,ChIJdZisr2odaDQR1QXn0LuBlyU,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6607142857142857,0.6464657874844297
sal0089,妮妮寵物坊,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區金門街358巷2號,0226818846,48.0,5.0,6.0,2024-01-30,121.4275081,24.9843628,https://maps.google.com/?cid=13971061023813983666,,ChIJrws2SSMdaDQRst28s_ot48E,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6428571428571428,0.6286651753349406
sal0090,Walking Dog,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區和平路101巷9號1樓,0229521311,50.0,4.8,193.0,2025-07-09,121.4621071,24.9951035,https://maps.google.com/?cid=4994645655544216038,https://www.facebook.com/walking.dog.99/,ChIJRQW8-KMCaDQR5jmpzcKLUEU,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6488095238095238,0.6268309216617302
sal0091,沐沐法寓 MUMUFAYU | 寵物美容 | 梅德農夫草本泥,OPERATIONAL,NTP001,NTP,4,"15號, 合宜一路板橋區新北市臺灣 220015",0229653460,54.0,5.0,41.0,2025-05-10,121.4432558,24.9965633,https://maps.google.com/?cid=3780632842413911599,https://www.instagram.com/mumufayu/,ChIJ02xHvWgdaDQRL65BHoqBdzQ,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6607142857142857,0.6494776929975036
sal0092,佳佳寵物美容暨寵物用品店,OPERATIONAL,NTP013,NTP,4,236臺灣新北市土城區中央路一段53號,0222705026,61.0,4.6,197.0,2025-09-13,121.448194,24.990182,https://maps.google.com/?cid=16265793499585278489,https://www.facebook.com/jiajiapets,ChIJw2aSfrUCaDQRGXKjDAK1u-E,2025/10/30 09:43:54,33,0.5238095238095238,71.0,95.75,82.78571428571428,4.842424242424243,0.6815476190476191,0.63680140605147
sal0093,寵牠寵物美容 CHONGTA PET SALON,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區德興街37巷16號1樓,0289668882,63.0,5.0,42.0,2025-07-12,121.4540153,24.9938582,https://maps.google.com/?cid=575334162400088268,https://www.instagram.com/chongta_2025,ChIJhSk0CIsDaDQRzBABWV__-wc,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6875,0.6758840839648703
sal0094,狗勾寓所 |板橋寵物旅館| 寵物安親| 寵物美容| dogsretreat |,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區合宜路131號,0229686722,84.0,5.0,91.0,2025-08-09,121.4472585,24.9980235,https://maps.google.com/?cid=9034930770115699367,https://www.dogsretreat.com.tw/,ChIJV9W_wYADaDQRpyL-kqqFYn0,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.75,0.7403957228430911
sal0095,「LoveMood寵物造型職人所」板橋/土城首選優質寵物美容,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區四川路二段91巷18號,0289670826,45.0,5.0,166.0,2025-03-21,121.4532153,24.9944951,https://maps.google.com/?cid=8286357967624605865,https://lin.ee/TtIrH66,ChIJC_MmL3UDaDQRqRD-JasO_3I,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6339285714285714,0.6280053985680356
sal0096,啾兜麥兜寵物美容(星期日可預約-三天前預約)土城寵物美容 土城寵物安親 土城寵物飼料 土城洗貓 土城洗狗/時間彈性,OPERATIONAL,NTP013,NTP,4,236臺灣新北市土城區學成路139號,0222640909,51.0,5.0,64.0,2025-10-03,121.4490704,24.9894706,https://maps.google.com/?cid=3135538897245124992,https://lin.ee/TPu6Ose,ChIJ91YIHgADaDQRgDm3pQOsgys,2025/10/30 09:43:54,33,0.5238095238095238,71.0,95.75,82.78571428571428,4.842424242424243,0.6517857142857143,0.64020071939415
sal0097,Pet Family 寵物澡堂,OPERATIONAL,NTP013,NTP,4,236臺灣新北市土城區廣明街41巷28號1樓,0289666068,60.0,4.9,110.0,2021-03-08,121.4541707,24.9927504,https://maps.google.com/?cid=15030909442497522927,,ChIJhebL94wDaDQR7ywhM4CEmNA,2025/10/30 09:43:54,33,0.5238095238095238,71.0,95.75,82.78571428571428,4.842424242424243,0.6785714285714286,0.661644588584196
sal0098,澡窩寵物美容,OPERATIONAL,NTP001,NTP,4,22058臺灣新北市板橋區合宜一路183號,0229654183,54.0,5.0,148.0,2025-08-09,121.4451735,24.9959311,https://maps.google.com/?cid=17560079583588914652,https://instagram.com/luffy_white26?igshid=YmMyMTA2M2Y=,ChIJ1wsWvI0daDQR3BVoD1jvsfM,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6607142857142857,0.6541124756473662
sal0099,熊嶼寵物,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區合宜一路11號,,54.0,5.0,14.0,2025-06-14,121.443208,24.9967343,https://maps.google.com/?cid=3044708639248443209,,ChIJH3zA-SYdaDQRSWf3NmD6QCo,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6607142857142857,0.6470585507048067
sal0100,Ki Lu Mi寵物美學,OPERATIONAL,NTP013,NTP,4,236臺灣新北市土城區學府路二段25號,0222650355,48.0,5.0,32.0,2025-04-18,121.4493487,24.9815977,https://maps.google.com/?cid=13692270452282540634,https://www.facebook.com/profile.php?id=61553654661842,ChIJcewH3kMDaDQRWsLgfG63BL4,2025/10/30 09:43:54,33,0.5238095238095238,71.0,95.75,82.78571428571428,4.842424242424243,0.6428571428571428,0.6282454197948908
sal0101,可愛屋寵物沙龍/住宿 土城店,OPERATIONAL,NTP013,NTP,4,236臺灣新北市土城區中央路一段45巷7號,0222649688,72.0,4.7,66.0,2024-06-27,121.4489605,24.9901755,https://maps.google.com/?cid=11943030614938205594,https://instagram.com/qhouse_for_pets?igshid=OGQ5ZDc2ODk2ZA==,ChIJFeux2IgDaDQRmr0BQRErvqU,2025/10/30 09:43:54,33,0.5238095238095238,71.0,95.75,82.78571428571428,4.842424242424243,0.7142857142857143,0.6827494477038405
sal0102,本沐寵物spa造型工作室（原三寶寵物美容）,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區信義路223號,0229511795,45.0,4.8,59.0,2024-02-08,121.4598077,24.9913834,https://maps.google.com/?cid=587093123827206226,https://www.facebook.com/%E4%B8%89%E5%AF%B6%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-%E4%B8%89%E5%AF%B6%E8%99%9F-443622622886159/,ChIJSRdQ6CkDaDQRUojL5xXGJQg,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6339285714285714,0.6155071090194931
sal0103,狗師傅寵物美學,OPERATIONAL,NTP013,NTP,4,236臺灣新北市土城區裕民路253號,0934303091,47.5,5.0,71.0,2025-08-02,121.4548214,24.9829487,https://maps.google.com/?cid=14306302174958667939,https://www.facebook.com/%E7%8B%97%E5%B8%AB%E5%82%85%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AD%B8-Dog-Master-102529054523156/,ChIJb_1TnIIDaDQRo0jPswcyisY,2025/10/30 09:43:54,33,0.5238095238095238,71.0,95.75,82.78571428571428,4.842424242424243,0.6413690476190477,0.6304880979190084
sal0104,毛孩洗澡樂園,OPERATIONAL,NTP013,NTP,4,236臺灣新北市土城區清水路227號,0921179573,60.0,5.0,91.0,2025-02-11,121.4610136,24.9827386,https://maps.google.com/?cid=6470384909211145627,https://www.facebook.com/profile.php?id=61562333308509,ChIJFbPl206pQjQRmxWUGctsy1k,2025/10/30 09:43:54,33,0.5238095238095238,71.0,95.75,82.78571428571428,4.842424242424243,0.6785714285714286,0.668384194241161
sal0105,雲朵朵寵物沙龍Kumomo｜板橋土城寵物美容｜精緻美容造型,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區廣和街35號,0229560189,45.0,4.9,141.0,2024-11-29,121.4628271,24.993716,https://maps.google.com/?cid=1576856135217413453,,ChIJwcVlsskCaDQRTX2H6Uwe4hU,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6339285714285714,0.620336339440009
sal0106,毛孩寵物澡堂,OPERATIONAL,NTP013,NTP,4,236臺灣新北市土城區學士路357號,0930646203,63.0,5.0,25.0,2025-08-27,121.44721,24.9773909,https://maps.google.com/?cid=6821857054890271224,https://page.line.me/846fjnko,ChIJixhWu0MDaDQR-CE6AdkarF4,2025/10/30 09:43:54,33,0.5238095238095238,71.0,95.75,82.78571428571428,4.842424242424243,0.6875,0.6708587364700686
sal0107,寵愛窩SPA寵物沙龍(皮卡丘寵物美容學院) - 新北 土城 板橋寵物美容住宿推薦 寵物洗澡美容 寵物安親住宿 專業寵物美容教學 狗狗貓咪洗澡剪毛 寵物spa 純手吹 手剪 無烘箱 皮毛調理 寵物旅館 狗狗剪毛 洗澡 美容,OPERATIONAL,NTP013,NTP,4,236臺灣新北市土城區學成路156號1樓,0222730085,57.0,4.9,72.0,2025-09-08,121.4482134,24.9894744,https://maps.google.com/?cid=15395784180834913092,https://www.facebook.com/%E5%AF%B5%E6%84%9B%E7%AA%A9spa%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-107789541065430/,ChIJBbCDgFkDaDQRREs-YSTQqNU,2025/10/30 09:43:54,33,0.5238095238095238,71.0,95.75,82.78571428571428,4.842424242424243,0.6696428571428572,0.6521258218016409
sal0108,福全寵物美容坊,OPERATIONAL,NTP013,NTP,4,236臺灣新北市土城區廣福街33號1樓,0222656171,60.0,4.9,36.0,2024-10-11,121.4568029,24.9893418,https://maps.google.com/?cid=7984784018208980502,,ChIJRQBLfDMDaDQRFv6PZcKmz24,2025/10/30 09:43:54,33,0.5238095238095238,71.0,95.75,82.78571428571428,4.842424242424243,0.6785714285714286,0.659554266138752
sal0109,樂寶貝寵物澡堂,OPERATIONAL,NTP013,NTP,4,236臺灣新北市土城區青雲路88號,0282613553,0.0,4.8,18.0,2019-03-19,121.4592112,24.9867299,https://maps.google.com/?cid=17905447906956029764,,ChIJz9MihccCaDQRRC9gFgHufPg,2025/10/30 09:43:54,33,0.5238095238095238,71.0,95.75,82.78571428571428,4.842424242424243,0.5,0.48348474110345124
sal0110,B&D寵物沙龍,OPERATIONAL,NTP001,NTP,4,220臺灣新北市板橋區合宜一路205號,0903036017,51.0,4.8,33.0,2023-11-17,121.444993,24.9964433,https://maps.google.com/?cid=13401607848463683980,,ChIJpXmcUksdaDQRjNHDWlUT_Lk,2025/10/30 09:43:54,49,0.620253164556962,121.0,95.75,111.41139240506328,4.883673469387755,0.6517857142857143,0.6341292205341243
sal0111,淋淋洗 寵物美容時光(預約制),OPERATIONAL,NTP013,NTP,4,236臺灣新北市土城區裕民路114巷17號,0933210607,45.0,5.0,14.0,2025-10-13,121.4505152,24.9858163,https://maps.google.com/?cid=17260781986790501119,https://lin.ee/ZPVcW5j,ChIJhb2AfQADaDQR_-ob9MOdiu8,2025/10/30 09:43:54,33,0.5238095238095238,71.0,95.75,82.78571428571428,4.842424242424243,0.6339285714285714,0.6168400744397055
