id,place_id,name_checked,address_checked,phone,city,district,loc_id,business_status,opening_hours,cat_id,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
ht0070,ChIJxXxqWwADaDQR6mr4eoQfAYw,明星寵物精品館,236台灣新北市土城區金城路三段73巷4弄2號,0906293636,新北市,土城區,NTP013,OPERATIONAL,60.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,1.0,121.4665297,24.9876771,https://maps.google.com/?cid=10088379294145866474,https://lin.ee/X0rCkb8,2025-10-18
ht0071,ChIJ13VK7b0BaDQRrN1sAt5dXoc,毛嶼 Pets wonderland,231台灣新北市新店區中興路二段221號1樓,0908802202,新北市,新店區,NTP006,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,17.0,121.547974,24.97439,https://maps.google.com/?cid=9754337051035884972,https://taplink.cc/mao.yu,2025-10-03
ht0072,ChIJ5Wq534kBaDQRBbIYo1qhmzc,Paws Fun 住好玩,"No. 14-1號, 環河路新店區新北市台灣 231",0289123012,新北市,新店區,NTP006,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest']",4.7,237.0,121.537912,24.961838,https://maps.google.com/?cid=4006973704131621381,https://www.facebook.com/Paws-Fun-1656025157995613/?fref=ts,2025-02-04
ht0073,ChIJ88iuiroBaDQRFOki1HS-3KM,喵的地球總部(原貓天地),231台灣新北市新店區寶慶街81號,0229180988,新北市,新店區,NTP006,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'spa', 'store']",5.0,57.0,121.5412427,24.9865824,https://maps.google.com/?cid=11807521732043139348,https://www.facebook.com/catwonderland81/,2025-02-13
ht0074,ChIJ8dgqKIoBaDQR1yE7mOG9FrU,瑞奇馬汀寵物,231台灣新北市新店區北新路一段123號,0229180983,新北市,新店區,NTP006,OPERATIONAL,55.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.6,142.0,121.5393277,24.9626791,https://maps.google.com/?cid=13048825746971894231,https://stork.pet/story/rickymartinpet/,2024-07-31
ht0075,ChIJE4zB1h8CaDQRZfNVco2_jdQ,Poodle Bear 布逗熊寵物店,231台灣新北市新店區三民路32號,0229170076,新北市,新店區,NTP006,OPERATIONAL,66.0,3,"['establishment', 'point_of_interest', 'store']",4.7,64.0,121.5367448,24.9713806,https://maps.google.com/?cid=15316108521986454373,https://www.facebook.com/poodlebeargrooming?ref=bookmarks,2024-02-18
ht0076,ChIJMbO99vkBaDQR0HHpm0jcMD8,咪妮寵物用品店,231台灣新北市新店區中興路三段170號,0289111336,新北市,新店區,NTP006,OPERATIONAL,57.0,3,"['establishment', 'point_of_interest', 'store']",4.4,61.0,121.54438,24.981034,https://maps.google.com/?cid=4553381427683094992,,2023-05-16
ht0077,ChIJUf1k5RwCaDQRPrKIPPO-Mik,宏亞寵物沙龍,231台灣新北市新店區中央路5號,0222180505,新北市,新店區,NTP006,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest', 'store']",4.2,30.0,121.5336712,24.9785644,https://maps.google.com/?cid=2968645056292500030,https://www.facebook.com/hoyapetsalon/,2024-08-06
ht0078,ChIJZWFETfcBaDQRAKYe9ESfijw,得意寵物用品店,231台灣新北市新店區北新路二段187號1樓,0229150915,新北市,新店區,NTP006,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest', 'store']",4.5,41.0,121.5425636,24.9776292,https://maps.google.com/?cid=4362474307563988480,,2020-07-31
ht0079,ChIJ_8P8-BQDaDQRlA9UYkardrQ,派特屋寵物生活館,231台灣新北市新店區如意街1巷8號1樓,0222151210,新北市,新店區,NTP006,OPERATIONAL,72.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,10.0,121.4960289,24.9493612,https://maps.google.com/?cid=13003769292864622484,,2021-12-06
ht0080,ChIJd_nLk_kBaDQR1bsE0BPz_eg,金吉利寵物精品店 (北新店),231台灣新北市新店區北新路三段37號,0229130031,新北市,新店區,NTP006,OPERATIONAL,70.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,277.0,121.5417926,24.9802392,https://maps.google.com/?cid=16788842252326976469,https://www.facebook.com/1609417959084995,2024-12-09
ht0081,ChIJlSS8rq8BaDQRUMiyvfT9TZ0,四葉草貓舍(預約制),231053台灣新北市新店區長春路43巷58號,0913802098,新北市,新店區,NTP006,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest']",5.0,31.0,121.5503425,24.959006,https://maps.google.com/?cid=11334995064757864528,https://facebook.com/share/15q16udteT/?mibextid=wwXlfr,2025-10-26
ht0082,ChIJ0U0ESJWpQjQRGE570U-fiwg,毛寵舒室,242台灣新北市新莊區福德一街76號,0285211343,新北市,新莊區,NTP005,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest', 'store']",4.9,74.0,121.4614532,25.0562582,https://maps.google.com/?cid=615760939231956504,http://www.petscomfortzone.tw/,2021-09-21
ht0083,ChIJ0bL3IIWpQjQRzPm1weUegD4,溜溜貓屋་培育布偶貓、短腿貓 、金吉拉་合法貓舍｜附設貓旅館（全預約制）,242台灣新北市新莊區福壽街142巷15號,,新北市,新莊區,NTP005,OPERATIONAL,56.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.8,88.0,121.458646,25.051991,https://maps.google.com/?cid=4503633599516768716,,2023-05-13
ht0084,ChIJ41JF-_SpQjQRjKDF0Y_nxCs,毛澡堂寵物沙龍(LINE ID:29929777),242台灣新北市新莊區公園路27號,0229929777,新北市,新莊區,NTP005,OPERATIONAL,56.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,132.0,121.4527618,25.0402012,https://maps.google.com/?cid=3153900243951919244,https://m.facebook.com/HairBathPet/,2023-08-05
ht0085,ChIJ5Rlxb_kdaDQR2reqNNJ3s2g,極光森林緬因貓,242台灣新北市新莊區新崑路109號,,新北市,新莊區,NTP005,OPERATIONAL,49.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,21.0,121.4320958,24.9996553,https://maps.google.com/?cid=7544505545486153690,https://auroraforestmainecoon.blogspot.com/p/abou-us.html?m=1,2025-04-28
ht0086,ChIJ7zPwwWWpQjQR60nysCKjun0,好好寵物旅館,24251台灣新北市新莊區中央路108號,0285216883,新北市,新莊區,NTP005,OPERATIONAL,91.0,3,"['establishment', 'point_of_interest']",4.9,163.0,121.4568751,25.0591243,https://maps.google.com/?cid=9059732969802058219,https://instagram.com/haohaopet?utm_medium=copy_link,2025-06-10
ht0087,ChIJBWPBb9WnQjQRDqnS-7YfGtY,福氣寵物店,242台灣新北市新莊區中平路334號,0229921121,新北市,新莊區,NTP005,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,27.0,121.4447999,25.0525396,https://maps.google.com/?cid=15427678344280451342,https://www.facebook.com/100063981105342/posts/pfbid02Zxa6EAyF44zj8mrYyS7XihBiPCRxfy1wwSCWs7nLSWNrsceK7QEgVx9NG7Upjn7l/,2020-08-11
ht0088,ChIJC1JoNX-oQjQRV0ZCnNhdqYw,酷寶貝,242台灣新北市新莊區中和街125巷6號,0229927471,新北市,新莊區,NTP005,OPERATIONAL,42.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",3.9,28.0,121.447101,25.04871,https://maps.google.com/?cid=10135735621289920087,,2020-01-04
ht0089,ChIJFejcEX2oQjQRf3CMtC3iTVU,享日子寵物旅館/狗狗安親住宿/鮮食/沐浴spa,242台灣新北市新莊區昌盛街65巷2弄2號,0976630707,新北市,新莊區,NTP005,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest', 'store']",4.6,190.0,121.4550127,25.0503061,https://maps.google.com/?cid=6146817752361103487,https://www.facebook.com/profile.php?id=100064110309774&mibextid=LQQJ4d,2021-01-24
ht0090,ChIJG7P_i_unQjQRSKWq1PruIQI,嘟嘟好遇見你寵物生活館-特寵業字第A1080791號,242台灣新北市新莊區民安西路78巷4號,0979527097,新北市,新莊區,NTP005,OPERATIONAL,70.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,146.0,121.4268375,25.0199517,https://maps.google.com/?cid=153666623384495432,https://www.duduhau.com/,2021-05-11
ht0091,ChIJJSIbB5epQjQRDF2YwjXvitc,東森寵物 新莊中正店,104台灣新北市新庄区中正路102號242,0222760002,新北市,新莊區,NTP005,OPERATIONAL,84.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,545.0,121.4545436,25.0367513,https://maps.google.com/?cid=15531489279117647116,http://www.etipets.com/,2025-02-18
ht0092,ChIJMSXmEWSoQjQRWJKDxiiojzk,興齊實業有限公司,242台灣新北市新莊區復興路三段58號,0222775574,新北市,新莊區,NTP005,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",3.0,1.0,121.4632442,25.0444426,https://maps.google.com/?cid=4147718674914185816,,2019-07-29
ht0093,ChIJSzjQAXyoQjQRmzODm5BFQYk,寵寵慾動寵物住宿生活SPA館,242台灣新北市新莊區中誠街13號一樓,0222761090,新北市,新莊區,NTP005,OPERATIONAL,40.0,3,"['establishment', 'point_of_interest']",5.0,34.0,121.4518157,25.0479556,https://maps.google.com/?cid=9890262744068993947,,2023-02-17
ht0094,ChIJWde5Zsvni2MRU7nv4bWTcgM,樂牧寵物旅館,242台灣新北市新莊區建興街20號,0981668107,新北市,新莊區,NTP005,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",5.0,152.0,121.4501235,25.0369288,https://maps.google.com/?cid=248423338847746387,https://www.facebook.com/lovemu668107,2024-09-25
ht0095,ChIJYUrOs4qpQjQRG0oVkAGe0Iw,維拉薇菈寵物旅館,242台灣新北市新莊區幸福東路115號,0229908900,新北市,新莊區,NTP005,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest']",4.7,107.0,121.4614524,25.0491417,https://maps.google.com/?cid=10146783690015197723,https://www.facebook.com/villavillapethotel/?modal=admin_todo_tour,2024-09-20
ht0096,ChIJZ6Fpku2nQjQRIU6N__SmQZ0,頭等艙寵物生活館,242台灣新北市新莊區後港一路76巷12弄2號,0916331158,新北市,新莊區,NTP005,OPERATIONAL,42.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.4,19.0,121.4272033,25.0258753,https://maps.google.com/?cid=11331521708630560289,,2021-10-31
ht0097,ChIJZw9DSNqnQjQRm4ni4OULc5g,帕菲犬貓園,242058台灣新北市新莊區新北大道七段726號,0980742197,新北市,新莊區,NTP005,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.3,65.0,121.4124638,25.0259691,https://maps.google.com/?cid=10985136998035130779,https://www.instagram.com/pufiipet?igsh=MTVwcWhyMW1uZ2lnag==,2025-03-28
ht0098,ChIJafe9zwSpQjQRY3Yl2Jgqc4I,小米毛澡堂/皮膚養護/貓咪美容/寵物住宿,24247台灣新北市新莊區中港路406巷2號,0229960060,新北市,新莊區,NTP005,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,118.0,121.4524207,25.0500135,https://maps.google.com/?cid=9399903683202086499,,2023-09-23
ht0099,ChIJb_jHtGOoQjQRQFRASjWG7SQ,Dora朵菈寵物旅館,24250台灣新北市新莊區思源路166巷41號,0222799891,新北市,新莊區,NTP005,OPERATIONAL,50.0,3,"['establishment', 'point_of_interest']",4.9,26.0,121.4613614,25.0479996,https://maps.google.com/?cid=2660930518282949696,https://www.facebook.com/dora.pets.life,2019-06-09
ht0100,ChIJd6SdRH-oQjQR47i704zW0TU,聊聊貓旅館,242台灣新北市新莊區中和街155巷30號1樓,0987637683,新北市,新莊區,NTP005,OPERATIONAL,49.0,3,"['establishment', 'point_of_interest']",4.9,51.0,121.446408,25.049797,https://maps.google.com/?cid=3878116654478768355,,2023-10-31
ht0101,ChIJdzz5MYmpQjQRHTWx0hdt8sA,雀而喜貓舍（Chelsie cattery 預約制）,242台灣新北市新莊區銘德街27號,0979920278,新北市,新莊區,NTP005,OPERATIONAL,35.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,8.0,121.458605,25.0436788,https://maps.google.com/?cid=13903294948732646685,https://instagram.com/chelsie_cattery?igshid=OGQ5ZDc2ODk2ZA==,2024-03-03
ht0102,ChIJldVk-P6oQjQRrY1GfxtnJ28,宜加寵物生活館_中正店,242台灣新北市新莊區中正路380號,0289917700,新北市,新莊區,NTP005,OPERATIONAL,62.0,3,"['establishment', 'point_of_interest', 'store']",4.1,72.0,121.4430132,25.0342055,https://maps.google.com/?cid=8009483830098824621,,2021-11-07
ht0103,ChIJldd_Vw2nQjQRUggMaMTpfHs,波比寵物美容SPA館,24243台灣新北市新莊區民安西路139巷2號1樓,0222038068,新北市,新莊區,NTP005,OPERATIONAL,66.5,3,"['establishment', 'point_of_interest']",5.0,139.0,121.4270744,25.0169566,https://maps.google.com/?cid=8898243993545738322,https://www.facebook.com/people/%E6%B3%A2%E6%AF%94%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9spa%E9%A4%A8/100089273251124/,2023-12-15
ht0104,ChIJn0D6K56pQjQROO9eURapnLk,酷妮家寵物美容spa館,242台灣新北市新莊區中興街26號,0222760402,新北市,新莊區,NTP005,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest']",5.0,191.0,121.4492359,25.0364964,https://maps.google.com/?cid=13374750906703081272,,2025-05-20
ht0105,ChIJtQyCm4upQjQR8JNhhdnzQR0,萌寵生活館,242台灣新北市新莊區昌隆街58巷1弄1號,0979719568,新北市,新莊區,NTP005,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,40.0,121.4549656,25.0504641,https://maps.google.com/?cid=2108234216157320176,,2025-01-18
ht0106,ChIJxVET2YynQjQRyYYdJNPpxrM,萌萌狗洗澎澎,242台灣新北市新莊區萬安街3號,0222022306,新北市,新莊區,NTP005,OPERATIONAL,36.0,3,"['establishment', 'point_of_interest']",4.5,72.0,121.4217095,25.0249522,https://maps.google.com/?cid=12954298471231096521,,2023-07-14
ht0107,ChIJ-1CF0w4daDQRRcdlKCG0yes,喵屋喵wu,220台灣新北市板橋區合宜一路27號,0922228719,新北市,板橋區,NTP001,OPERATIONAL,42.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,36.0,121.4435031,24.9966273,https://maps.google.com/?cid=16990309123736586053,https://www.instagram.com/miuwumiuwu2020?igsh=ZmtvM3BqeTNibnhk,2025-08-29
ht0108,ChIJ1-nFcyYDaDQRWdOvJEjmdHs,唯酷3C配件館 板橋館前西店,22055台灣新北市板橋區館前西路120號,0289697614,新北市,板橋區,NTP001,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest']",4.9,760.0,121.4568787,25.0075903,https://maps.google.com/?cid=8895988361491108697,https://www.facebook.com/wecool.f05/,2025-08-10
ht0109,ChIJ1VPprUWoQjQR1Q4TJ9t3p_A,毛寶貝快樂寵物坊 | 新北 板橋 專業幼犬買賣推薦 品種幼犬販售合法店家優質首選 人氣柴犬 赤柴 白柴 黑柴 好評 熱門哈士奇 黃金獵犬 博美 瑪爾濟斯 柯基犬價格 約克夏費用,220台灣新北市板橋區仁化街137號門口可停車,0903109236,新北市,板橋區,NTP001,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,204.0,121.4773421,25.0329778,https://maps.google.com/?cid=17340960673350487765,https://furrybaby.queenmary.com.tw/,2025-10-11
ht0110,ChIJ1_VwabypQjQRmW2ThkGDNkQ,樂豪寵物貓舍&住宿&美容,220台灣新北市板橋區中正路348號,0289651685,新北市,板橋區,NTP001,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,72.0,121.4545027,25.0236136,https://maps.google.com/?cid=4915260360775396761,http://lehaocathouse.com/,2025-10-18
ht0111,ChIJ32mgLlCpQjQR9vS5goJy9Vc,蜜蜜基地 寵物美容 板橋店,22054台灣新北市板橋區中正路250巷8號1樓,0908267776,新北市,板橋區,NTP001,OPERATIONAL,48.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,77.0,121.4559672,25.0192173,https://maps.google.com/?cid=6338097955458381046,https://www.facebook.com/pages/category/Pet-Service/%E8%9C%9C%E8%9C%9C%E5%9F%BA%E5%9C%B0%E5%AF%B5%E7%89%A9%E6%BE%A1%E5%A0%82-739342019814253/,2021-04-01
ht0112,ChIJ5y7HTgOpQjQRld-bD0N3gSU,艾莉塔寵物館,220台灣新北市板橋區南雅西路二段82號,0222752330,新北市,板橋區,NTP001,OPERATIONAL,60.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,23.0,121.4526001,25.0109125,https://maps.google.com/?cid=2702572381307395989,,2022-11-06
ht0113,ChIJ6bxHpL6pQjQRxT3sIsWGHHQ,毛起來住寵物旅館 新北市板橋狗貓住宿,220台灣新北市板橋區富山街89號,0919330540,新北市,板橋區,NTP001,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",4.9,309.0,121.476581,25.0218108,https://maps.google.com/?cid=8366710389000125893,http://www.m769hotel.com/,2025-02-16
ht0114,ChIJAV4iwcqpQjQRYOZs1RUCv4w,PIG HOUSE豬窩貓狗美容旅館-板橋店,220台灣新北市板橋區民生路三段108號,0222580761,新北市,板橋區,NTP001,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,235.0,121.4667793,25.026422,https://maps.google.com/?cid=10141827178659898976,https://www.pighousedogcat.com.tw/,2025-03-25
ht0115,ChIJAxtBKKepQjQR1PVCDCbVjgA,約伯行旅（貓咪旅館）,220台灣新北市板橋區民族路129巷12弄15號,0289517770,新北市,板橋區,NTP001,OPERATIONAL,35.0,3,"['establishment', 'point_of_interest']",5.0,26.0,121.4684424,25.0084461,https://maps.google.com/?cid=40203806084101588,,2022-02-28
ht0116,ChIJE4_Y0z-oQjQRz9KTRrxCRJY,貓肥家貓咪旅館 / 板橋新埔,220台灣新北市板橋區文化路二段45號,0222502567,新北市,板橋區,NTP001,OPERATIONAL,52.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,273.0,121.4689623,25.0251452,https://maps.google.com/?cid=10827852780510892751,https://www.catfathotel.com/,2024-09-27
ht0117,ChIJF2xL6JepQjQR3g6VZ_tt3YA,小可愛寵物店,220台灣新北市板橋區中正路372巷18號,0909310464,新北市,板橋區,NTP001,OPERATIONAL,87.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,109.0,121.4553063,25.0236513,https://maps.google.com/?cid=9285698933249871582,https://www.facebook.com/share/1A7KZYwC6h/?mibextid=wwXIfr,2025-07-29
ht0118,ChIJFYvsHPSpQjQRXKYLagqkFUI,有間寵物店,220台灣新北市板橋區中山路一段206巷97號,0983255019,新北市,板橋區,NTP001,OPERATIONAL,73.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,192.0,121.4722414,25.0135085,https://maps.google.com/?cid=4761892545649944156,https://www.facebook.com/yoyodogcat,2025-02-08
ht0119,ChIJGQGB6gYdaDQRpbwpPf1fZFQ,吉の毛寶澡堂—板橋寵物店/板橋寵物美容/樹林寵物店/樹林寵物美容/寵物用品,220台灣新北市板橋區溪北路148號,0286853285,新北市,板橋區,NTP001,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,32.0,121.4302958,24.9883189,https://maps.google.com/?cid=6081090938114522277,https://www.instagram.com/jimmy_pet_baby?igsh=ZWV6NzVmY3R5bGIw&utm_source=qr,2023-11-18
ht0120,ChIJHZiHNxyoQjQRRVasd_CGjYw,快樂熊寵物生活館,220台灣新北市板橋區民權路67號,0289698901,新北市,板橋區,NTP001,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.2,12.0,121.4614505,25.011402,https://maps.google.com/?cid=10127899504384169541,,2022-07-10
ht0121,ChIJHcIvT6ypQjQRc9gESCt3ZSY,糖果屋貓咪旅館 - 板橋寵物貓住宿| 甜蜜250 時尚350 | 長期寄養包月 | 長住貓旅館 | 預約全台到府接送,220台灣新北市板橋區大觀路二段7巷24號,0985988562,新北市,板橋區,NTP001,OPERATIONAL,84.0,3,"['establishment', 'lodging', 'point_of_interest', 'veterinary_care']",4.6,34.0,121.4478868,25.0033308,https://maps.google.com/?cid=2766748573864614003,http://candy7813.blogspot.com/,2023-07-01
ht0122,ChIJJ2DgyJOpQjQR8PzfpQKad8Y,巴蒂寵物旅店 BUDDY pet hotel & salon,220台灣新北市板橋區文化路一段136巷10號,0222569968,新北市,板橋區,NTP001,OPERATIONAL,60.0,3,"['establishment', 'point_of_interest', 'store']",4.6,92.0,121.465805,25.018542,https://maps.google.com/?cid=14301068477901831408,https://www.facebook.com/BUDDY.TAIPEI/,2025-05-07
ht0123,ChIJK2ZPGUIDaDQRlcdEW1V9rEs,貓後苑CatGarden,220台灣新北市板橋區四川路一段59號,0229582983,新北市,板橋區,NTP001,OPERATIONAL,42.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.6,201.0,121.4596542,25.0062089,https://maps.google.com/?cid=5452871054395754389,https://www.catgardenhotel.com/,2021-01-04
ht0124,ChIJLVJZNjEdaDQRFv3zliGQvys,毛寓所寵物美容旅店,220100台灣新北市板橋區溪北路30號,0226834899,新北市,板橋區,NTP001,OPERATIONAL,47.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.9,198.0,121.4269557,24.9902512,https://maps.google.com/?cid=3152396738123529494,https://www.maoshower.com/,2025-06-23
